
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
3.98586005e-01, 2.50000000e-01, 4.99999989e-03, -1.94872776e-03, -1.22113153e-01, 3.36360186e-02
4.08509552e-01, 2.50000000e-01, 4.99999989e-03, -1.87688146e-03, -1.24588847e-01, 3.10604572e-02
3.78662437e-01, 2.50000000e-01, 4.99999989e-03, -2.05648015e-03, -1.16705105e-01, 3.83749567e-02
3.88585985e-01, 2.50000000e-01, 4.99999989e-03, -2.00868933e-03, -1.19482316e-01, 3.60753909e-02
3.68662447e-01, 2.50000000e-01, 4.99999989e-03, -2.09335866e-03, -1.13790467e-01, 4.05316576e-02
3.58738899e-01, 2.50000000e-01, 4.99999989e-03, -2.11954722e-03, -1.10747084e-01, 4.25429679e-02
3.38642806e-01, 2.49872923e-01, 4.99999989e-03, -2.13936972e-03, -1.04244910e-01, 4.61002328e-02
3.48738909e-01, 2.50000000e-01, 4.99999989e-03, -2.13479321e-03, -1.07562914e-01, 4.44024093e-02
3.18773270e-01, 2.49870732e-01, 4.99999989e-03, -2.12889351e-03, -9.74040926e-02, 4.90716584e-02
3.28719139e-01, 2.49843389e-01, 4.99999989e-03, -2.13689590e-03, -1.00848958e-01, 4.76505943e-02
3.08891803e-01, 2.50000000e-01, 4.99999989e-03, -2.11482239e-03, -9.38998014e-02, 5.03444225e-02
2.99021930e-01, 2.49987304e-01, 4.99999989e-03, -2.09321268e-03, -9.03139636e-02, 5.14455214e-02
2.79230803e-01, 2.49897122e-01, 4.99999989e-03, -2.02604197e-03, -8.28895792e-02, 5.31397164e-02
2.89125025e-01, 2.50005275e-01, 4.99999989e-03, -2.06337892e-03, -8.66391659e-02, 5.23769185e-02
2.49895573e-01, 2.79023290e-01, 4.99999989e-03, -2.88936333e-03, -7.78212398e-02, 6.63769022e-02
2.49791339e-01, 2.69177228e-01, 4.99999989e-03, -2.51519936e-03, -7.57569000e-02, 6.22748025e-02
2.49735802e-01, 2.59318113e-01, 4.99999989e-03, -2.17932416e-03, -7.36097693e-02, 5.82830049e-02
2.69290268e-01, 2.49784276e-01, 4.99999989e-03, -1.98184955e-03, -7.90824294e-02, 5.37303649e-02
2.59411722e-01, 2.49626532e-01, 4.99999989e-03, -1.93299120e-03, -7.52414912e-02, 5.41491732e-02
2.50000000e-01, 2.98813492e-01, 4.99999989e-03, -3.76021955e-03, -8.16757977e-02, 7.49337524e-02
2.50000000e-01, 2.88889945e-01, 4.99999989e-03, -3.30342376e-03, -7.97982961e-02, 7.05946609e-02
2.50000000e-01, 3.08813512e-01, 4.99999989e-03, -4.26184013e-03, -8.34531188e-02, 7.93830082e-02
2.50000000e-01, 3.18737060e-01, 4.99999989e-03, -4.80440166e-03, -8.51287395e-02, 8.39304924e-02
2.50000000e-01, 3.38660598e-01, 4.99999989e-03, -6.03002077e-03, -8.81528631e-02, 9.33010951e-02
2.50000000e-01, 3.28737050e-01, 4.99999989e-03, -5.39656123e-03, -8.66967887e-02, 8.85727108e-02
2.50000000e-01, 3.58584136e-01, 4.99999989e-03, -7.44345877e-03, -9.07070786e-02, 1.02995008e-01
2.50000000e-01, 3.48660588e-01, 4.99999989e-03, -6.71559246e-03, -8.94914195e-02, 9.81105417e-02
2.50000000e-01, 3.68584156e-01, 4.99999989e-03, -8.22544191e-03, -9.17944685e-02, 1.07948303e-01
2.50000000e-01, 3.78507704e-01, 4.99999989e-03, -9.04995017e-03, -9.27484259e-02, 1.12963423e-01
2.50000000e-01, 3.98431242e-01, 4.99999989e-03, -1.08517008e-02, -9.42363068e-02, 1.23149320e-01
2.50000000e-01, 3.88507694e-01, 4.99999989e-03, -9.92986374e-03, -9.35639367e-02, 1.18033111e-01
2.50000000e-01, 4.18354779e-01, 4.99999989e-03, -1.28474245e-02, -9.51345041e-02, 1.33487254e-01
2.50000000e-01, 4.08431232e-01, 4.99999989e-03, -1.18293744e-02, -9.47611481e-02, 1.28303722e-01
2.50000000e-01, 4.38278347e-01, 4.99999989e-03, -1.50318285e-02, -9.54133794e-02, 1.43903330e-01
2.50000000e-01, 4.28354800e-01, 4.99999989e-03, -1.39207384e-02, -9.53528881e-02, 1.38690487e-01
2.50000000e-01, 4.58201885e-01, 4.99999989e-03, -1.73953865e-02, -9.50521529e-02, 1.54315576e-01
2.50000000e-01, 4.48278338e-01, 4.99999989e-03, -1.61965061e-02, -9.53136608e-02, 1.49115369e-01
2.50000000e-01, 4.78125423e-01, 4.99999989e-03, -1.99237186e-02, -9.40413475e-02, 1.64634570e-01
2.50000000e-01, 4.68201876e-01, 4.99999989e-03, -1.86449885e-02, -9.46280807e-02, 1.59492612e-01
2.50000000e-01, 4.98048991e-01, 4.99999989e-03, -2.25970689e-02, -9.23836008e-02, 1.74763948e-01
2.50000000e-01, 4.88125443e-01, 4.99999989e-03, -2.12487839e-02, -9.32926387e-02, 1.69729233e-01
2.50000030e-01, 5.17972589e-01, 4.99999989e-03, -2.53915619e-02, -9.00961608e-02, 1.84601456e-01
2.50000000e-01, 5.08049011e-01, 4.99999989e-03, -2.39862613e-02, -9.13169086e-02, 1.79725781e-01
2.50000089e-01, 5.37896276e-01, 4.99999989e-03, -2.82781832e-02, -8.72121230e-02, 1.94040015e-01
2.50000030e-01, 5.27972579e-01, 4.99999989e-03, -2.68309098e-02, -8.87260288e-02, 1.89377457e-01
2.50000089e-01, 5.47896266e-01, 4.99999989e-03, -2.97513995e-02, -8.55612010e-02, 1.98575154e-01
2.50000328e-01, 5.57820320e-01, 4.99999989e-03, -3.12234443e-02, -8.37809369e-02, 2.02968761e-01
2.50000328e-01, 5.67820311e-01, 4.99999989e-03, -3.27120908e-02, -8.18800852e-02, 2.07206488e-01
2.50001252e-01, 5.77745974e-01, 4.99999989e-03, -3.41898166e-02, -7.98682868e-02, 2.11273968e-01
2.50005037e-01, 5.97677886e-01, 4.99999989e-03, -3.71366553e-02, -7.55548850e-02, 2.18840078e-01
2.50001252e-01, 5.87745965e-01, 4.99999989e-03, -3.56735624e-02, -7.77561143e-02, 2.15156689e-01
2.50010639e-01, 6.17624760e-01, 4.99999989e-03, -4.00204025e-02, -7.09325150e-02, 2.25549400e-01
2.50005037e-01, 6.07677877e-01, 4.99999989e-03, -3.85934263e-02, -7.32761398e-02, 2.22309291e-01
2.50010639e-01, 6.27624750e-01, 4.99999989e-03, -4.14266996e-02, -6.85369223e-02, 2.28544235e-01
2.50016481e-01, 6.37588799e-01, 4.99999989e-03, -4.27937210e-02, -6.61027282e-02, 2.31278196e-01
2.50022441e-01, 6.57570481e-01, 4.99999989e-03, -4.54065800e-02, -6.11714274e-02, 2.35895649e-01
2.50016481e-01, 6.47588789e-01, 4.99999989e-03, -4.41248193e-02, -6.36432692e-02, 2.33734220e-01
2.50028551e-01, 6.77570164e-01, 4.99999989e-03, -4.78087068e-02, -5.62333539e-02, 2.39262775e-01
2.50022441e-01, 6.67570472e-01, 4.99999989e-03, -4.66362014e-02, -5.86988181e-02, 2.37744614e-01
2.50208646e-01, 6.97793126e-01, 4.99999989e-03, -4.99701872e-02, -5.13424166e-02, 2.41209060e-01
2.50100911e-01, 6.87667608e-01, 4.99999989e-03, -4.89246249e-02, -5.37802875e-02, 2.40426630e-01
2.50278592e-01, 7.07892060e-01, 4.99999989e-03, -5.09354956e-02, -4.89214845e-02, 2.41582692e-01
2.50425398e-01, 7.18045056e-01, 4.99999989e-03, -5.18140085e-02, -4.65104878e-02, 2.41515979e-01
2.50882208e-01, 7.38432705e-01, 4.99999989e-03, -5.32866754e-02, -4.16172594e-02, 2.39910603e-01
2.50648975e-01, 7.28216588e-01, 4.99999989e-03, -5.26006520e-02, -4.40871306e-02, 2.40971819e-01
2.51255423e-01, 7.48762369e-01, 4.99999989e-03, -5.38619012e-02, -3.90610248e-02, 2.38295585e-01
3.52392495e-01, 7.59998798e-01, 4.99999989e-03, -6.14748448e-02, -4.14200267e-03, 1.97663546e-01
3.42409521e-01, 7.59983480e-01, 4.99999989e-03, -6.02986813e-02, -7.70478649e-03, 2.02048734e-01
3.32409501e-01, 7.59983480e-01, 4.99999989e-03, -5.92133440e-02, -1.12425536e-02, 2.06317946e-01
3.62390071e-01, 7.60001421e-01, 4.99999989e-03, -6.27390668e-02, -5.70495147e-04, 1.93154573e-01
7.48633206e-01, 2.51169682e-01, 4.99999989e-03, 4.55984427e-03, -7.84635842e-02, -6.27828464e-02
7.50483036e-01, 7.50502288e-01, 4.99999989e-03, -6.08501658e-02, -4.76438627e-02, -2.17348590e-01
2.49523818e-01, 2.49493301e-01, 4.99999989e-03, -1.87978579e-03, -7.13831335e-02, 5.44055104e-02
2.40688816e-01, 7.38280773e-01, 4.99999989e-03, -5.30355349e-02, -4.27936092e-02, 2.42293864e-01
2.40415022e-01, 7.28021145e-01, 4.99999989e-03, -5.22860810e-02, -4.47505862e-02, 2.43100032e-01
2.40986273e-01, 7.48513281e-01, 4.99999989e-03, -5.36802188e-02, -4.07940149e-02, 2.40954816e-01
2.61764556e-01, 7.59387016e-01, 4.99999989e-03, -5.45360595e-02, -3.37741673e-02, 2.32906520e-01
2.51504183e-01, 7.59068608e-01, 4.99999989e-03, -5.43145053e-02, -3.63767222e-02, 2.36101776e-01
2.82041758e-01, 7.59843051e-01, 4.99999989e-03, -5.53211682e-02, -2.79109068e-02, 2.25940287e-01
2.71921575e-01, 7.59647548e-01, 4.99999989e-03, -5.48715815e-02, -3.09375059e-02, 2.29507387e-01
3.02346140e-01, 7.60077834e-01, 4.99999989e-03, -5.65574169e-02, -2.14729793e-02, 2.18415022e-01
2.92198360e-01, 7.60005295e-01, 4.99999989e-03, -5.58846071e-02, -2.47374289e-02, 2.22232550e-01
3.22409511e-01, 7.59983480e-01, 4.99999989e-03, -5.82226254e-02, -1.47354603e-02, 2.10471600e-01
3.12427759e-01, 7.59977520e-01, 4.99999989e-03, -5.73377497e-02, -1.81469042e-02, 2.14501396e-01
3.82254183e-01, 7.59998858e-01, 4.99999989e-03, -6.54795691e-02, 6.48884941e-03, 1.83796078e-01
3.72389644e-01, 7.60001898e-01, 4.99999989e-03, -6.40828088e-02, 2.97928089e-03, 1.88534170e-01
3.92254174e-01, 7.59998858e-01, 4.99999989e-03, -6.69611618e-02, 9.96178482e-03, 1.78910196e-01
4.02178526e-01, 7.59999990e-01, 4.99999989e-03, -6.84877932e-02, 1.33814709e-02, 1.73868477e-01
4.12178516e-01, 7.59999990e-01, 4.99999989e-03, -7.00741112e-02, 1.67240016e-02, 1.68668985e-01
4.22102064e-01, 7.59999990e-01, 4.99999989e-03, -7.16870800e-02, 1.99732147e-02, 1.63301632e-01
4.42025632e-01, 7.59999990e-01, 4.99999989e-03, -7.50028938e-02, 2.61278227e-02, 1.52018592e-01
4.32102084e-01, 7.59999990e-01, 4.99999989e-03, -7.33418092e-02, 2.31131632e-02, 1.57755330e-01
4.61949170e-01, 7.59999990e-01, 4.99999989e-03, -7.83513933e-02, 3.17170657e-02, 1.39924556e-01
4.52025622e-01, 7.59999990e-01, 4.99999989e-03, -7.66851455e-02, 2.90010795e-02, 1.46079212e-01
4.81872708e-01, 7.59999990e-01, 4.99999989e-03, -8.16391930e-02, 3.66130434e-02, 1.26915798e-01
4.71949160e-01, 7.59999990e-01, 4.99999989e-03, -8.00153539e-02, 3.42596434e-02, 1.33541286e-01
4.91872728e-01, 7.59999990e-01, 4.99999989e-03, -8.32351595e-02, 3.87610048e-02, 1.20033778e-01
5.01796246e-01, 7.59999990e-01, 4.99999989e-03, -8.47652778e-02, 4.06877771e-02, 1.12880655e-01
5.21719813e-01, 7.59999990e-01, 4.99999989e-03, -8.76198933e-02, 4.38124426e-02, 9.76997614e-02
5.11796236e-01, 7.59999990e-01, 4.99999989e-03, -8.62391964e-02, 4.23768535e-02, 1.05441168e-01
5.41643381e-01, 7.59999990e-01, 4.99999989e-03, -9.00855884e-02, 4.58569378e-02, 8.12457800e-02
5.31719804e-01, 7.59999990e-01, 4.99999989e-03, -8.89137685e-02, 4.49777544e-02, 8.96401703e-02
5.61566889e-01, 7.59999990e-01, 4.99999989e-03, -9.20376629e-02, 4.66897264e-02, 6.33825362e-02
5.51643372e-01, 7.59999990e-01, 4.99999989e-03, -9.11377147e-02, 4.64328751e-02, 7.24992007e-02
5.81490457e-01, 7.59999990e-01, 4.99999989e-03, -9.33454260e-02, 4.61779349e-02, 4.39633429e-02
5.71566880e-01, 7.59999990e-01, 4.99999989e-03, -9.27831009e-02, 4.66099456e-02, 5.38771078e-02
6.01414025e-01, 7.59999990e-01, 4.99999989e-03, -9.38784108e-02, 4.41891626e-02, 2.28313282e-02
5.91490448e-01, 7.59999990e-01, 4.99999989e-03, -9.37184095e-02, 4.53755930e-02, 3.36217731e-02
6.11414015e-01, 7.59999990e-01, 4.99999989e-03, -9.38063040e-02, 4.26007472e-02, 1.15684345e-02
6.21337533e-01, 7.59999990e-01, 4.99999989e-03, -9.34894904e-02, 4.05928120e-02, -1.88332982e-04
6.31337523e-01, 7.59999990e-01, 4.99999989e-03, -9.29078162e-02, 3.81504446e-02, -1.24629391e-02
6.41261101e-01, 7.59999990e-01, 4.99999989e-03, -9.20524374e-02, 3.52593288e-02, -2.52817683e-02
6.61246777e-01, 7.60091841e-01, 4.99999989e-03, -8.94194022e-02, 2.81949341e-02, -5.27015999e-02
6.51261091e-01, 7.59999990e-01, 4.99999989e-03, -9.08922777e-02, 3.19333859e-02, -3.86883691e-02
6.81230485e-01, 7.60086596e-01, 4.99999989e-03, -8.54843110e-02, 1.90613214e-02, -8.26094002e-02
6.71242952e-01, 7.60145307e-01, 4.99999989e-03, -8.76213163e-02, 2.39334721e-02, -6.73331171e-02
7.01031744e-01, 7.59999990e-01, 4.99999989e-03, -8.01621750e-02, 7.82543514e-03, -1.15173884e-01
6.91108167e-01, 7.59999990e-01, 4.99999989e-03, -8.30073208e-02, 1.36620682e-02, -9.85375047e-02
7.20955312e-01, 7.59999990e-01, 4.99999989e-03, -7.33279735e-02, -5.21893799e-03, -1.50722787e-01
7.11031735e-01, 7.59999990e-01, 4.99999989e-03, -7.69264027e-02, 1.53207150e-03, -1.32576555e-01
7.30844140e-01, 7.60086417e-01, 4.99999989e-03, -6.93444535e-02, -1.23722078e-02, -1.69606030e-01
7.40767956e-01, 7.60119736e-01, 4.99999989e-03, -6.49744198e-02, -1.98694058e-02, -1.89223826e-01
7.59298384e-01, 2.61747777e-01, 4.99999989e-03, 4.40555671e-03, -7.77786374e-02, -6.76376373e-02
7.59494543e-01, 2.71921337e-01, 4.99999989e-03, 4.23702877e-03, -8.20345432e-02, -7.28220195e-02
7.58999527e-01, 2.51491517e-01, 4.99999989e-03, 4.55867313e-03, -7.36759603e-02, -6.26427978e-02
7.50623286e-01, 7.60298252e-01, 4.99999989e-03, -6.02458566e-02, -2.76445709e-02, -2.09577054e-01
7.60161102e-01, 7.40842640e-01, 4.99999989e-03, -5.63330464e-02, -7.37307593e-02, -2.46214271e-01
7.60298669e-01, 7.50666440e-01, 4.99999989e-03, -5.59118092e-02, -5.52881919e-02, -2.38700241e-01
7.60054708e-01, 7.21013010e-01, 4.99999989e-03, -5.60730249e-02, -1.07411101e-01, -2.59773523e-01
7.60083258e-01, 7.30954707e-01, 4.99999989e-03, -5.63791543e-02, -9.11061466e-02, -2.53252119e-01
7.59997487e-01, 7.01202810e-01, 4.99999989e-03, -5.45079410e-02, -1.36689857e-01, -2.71018863e-01
7.59999990e-01, 7.11110055e-01, 4.99999989e-03, -5.54426573e-02, -1.22603334e-01, -2.65706509e-01
7.59999990e-01, 6.81262970e-01, 4.99999989e-03, -5.18264845e-02, -1.61552295e-01, -2.79597878e-01
7.59999990e-01, 6.91224635e-01, 4.99999989e-03, -5.32896705e-02, -1.49679825e-01, -2.75668532e-01
7.59999990e-01, 6.61339402e-01, 4.99999989e-03, -4.82716374e-02, -1.81878865e-01, -2.85184443e-01
7.59999990e-01, 6.71262920e-01, 4.99999989e-03, -5.01372181e-02, -1.72283754e-01, -2.82772243e-01
7.59999990e-01, 6.51339412e-01, 4.99999989e-03, -4.62280512e-02, -1.90361530e-01, -2.86831737e-01
7.59999990e-01, 6.41415834e-01, 4.99999989e-03, -4.40676287e-02, -1.97747618e-01, -2.87716389e-01
7.59999990e-01, 6.31415844e-01, 4.99999989e-03, -4.17851843e-02, -2.04057664e-01, -2.87845135e-01
7.59999990e-01, 6.21492326e-01, 4.99999989e-03, -3.94431576e-02, -2.09316298e-01, -2.87231326e-01
7.59999990e-01, 6.01568758e-01, 4.99999989e-03, -3.46089900e-02, -2.16799319e-01, -2.83856153e-01
7.59999990e-01, 6.11492276e-01, 4.99999989e-03, -3.70300338e-02, -2.13552639e-01, -2.85893679e-01
7.59999990e-01, 5.81645191e-01, 4.99999989e-03, -2.97679212e-02, -2.20486596e-01, -2.77802289e-01
7.59999990e-01, 5.91568768e-01, 4.99999989e-03, -3.21696997e-02, -2.19095796e-01, -2.81147957e-01
7.59999990e-01, 5.61721683e-01, 4.99999989e-03, -2.50692870e-02, -2.20737845e-01, -2.69349575e-01
7.59999990e-01, 5.71645200e-01, 4.99999989e-03, -2.73826104e-02, -2.21017748e-01, -2.73856252e-01
7.59999990e-01, 5.41798115e-01, 4.99999989e-03, -2.06429921e-02, -2.17958838e-01, -2.58828640e-01
7.59999990e-01, 5.51721632e-01, 4.99999989e-03, -2.28071157e-02, -2.19699949e-01, -2.64325619e-01
7.59999990e-01, 5.21874547e-01, 4.99999989e-03, -1.65769104e-02, -2.12594733e-01, -2.46602461e-01
7.59999990e-01, 5.31798124e-01, 4.99999989e-03, -1.85528584e-02, -2.15571404e-01, -2.52905428e-01
7.59999990e-01, 5.11874557e-01, 4.99999989e-03, -1.46874664e-02, -2.09090009e-01, -2.39981398e-01
7.60015249e-01, 5.02018690e-01, 4.99999989e-03, -1.29309921e-02, -2.05118939e-01, -2.33089179e-01
7.59999990e-01, 4.82027441e-01, 4.99999989e-03, -9.70202684e-03, -1.95953175e-01, -2.18545049e-01
7.60011256e-01, 4.92021769e-01, 4.99999989e-03, -1.12617929e-02, -2.00723395e-01, -2.25929826e-01
7.59999931e-01, 4.62103754e-01, 4.99999989e-03, -6.92083873e-03, -1.85555547e-01, -2.03402311e-01
7.59999990e-01, 4.72027421e-01, 4.99999989e-03, -8.25268682e-03, -1.90879390e-01, -2.11022139e-01
7.59999692e-01, 4.42179680e-01, 4.99999989e-03, -4.55436297e-03, -1.74331918e-01, -1.87979117e-01
7.59999931e-01, 4.52103764e-01, 4.99999989e-03, -5.68291498e-03, -1.80024385e-01, -1.95709318e-01
7.59998739e-01, 4.22254026e-01, 4.99999989e-03, -2.57135229e-03, -1.62632018e-01, -1.72538564e-01
7.59999692e-01, 4.32179689e-01, 4.99999989e-03, -3.51360650e-03, -1.68521196e-01, -1.80245429e-01
7.59998739e-01, 4.12254035e-01, 4.99999989e-03, -1.70843676e-03, -1.56700611e-01, -1.64886057e-01
7.59994924e-01, 4.02322114e-01, 4.99999989e-03, -9.31659655e-04, -1.50760233e-01, -1.57312885e-01
7.59989381e-01, 3.82375240e-01, 4.99999989e-03, 4.08781023e-04, -1.38964012e-01, -1.42488912e-01
7.59994924e-01, 3.92322123e-01, 4.99999989e-03, -2.24892108e-04, -1.44839138e-01, -1.49840623e-01
7.59989381e-01, 3.72375250e-01, 4.99999989e-03, 9.81432619e-04, -1.33157507e-01, -1.35275409e-01
7.59983540e-01, 3.62411201e-01, 4.99999989e-03, 1.49334385e-03, -1.27440065e-01, -1.28214896e-01
7.59977579e-01, 3.42429519e-01, 4.99999989e-03, 2.36337748e-03, -1.16338372e-01, -1.14602610e-01
7.59983540e-01, 3.52411211e-01, 4.99999989e-03, 1.95316062e-03, -1.21828809e-01, -1.21320471e-01
7.59971440e-01, 3.22429806e-01, 4.99999989e-03, 3.05669010e-03, -1.05764657e-01, -1.01724833e-01
7.59977579e-01, 3.32429528e-01, 4.99999989e-03, 2.73002312e-03, -1.10980354e-01, -1.08070225e-01
7.59900272e-01, 3.02332103e-01, 4.99999989e-03, 3.60918115e-03, -9.57873017e-02, -8.95819142e-02
7.59971440e-01, 3.12429816e-01, 4.99999989e-03, 3.34829371e-03, -1.00698173e-01, -9.55638960e-02
7.59750366e-01, 2.92185634e-01, 4.99999989e-03, 3.84258083e-03, -9.10394341e-02, -8.37885514e-02
7.59651065e-01, 2.82071382e-01, 4.99999989e-03, 4.05030837e-03, -8.64546746e-02, -7.82009214e-02
7.38155067e-01, 2.40595177e-01, 4.99999989e-03, 4.69130278e-03, -7.87783563e-02, -5.78903481e-02
7.48382032e-01, 2.40858138e-01, 4.99999989e-03, 4.70902678e-03, -7.42762834e-02, -5.80135323e-02
7.17783153e-01, 2.40148321e-01, 4.99999989e-03, 4.57503879e-03, -8.75113830e-02, -5.68052568e-02
7.27916360e-01, 2.40330011e-01, 4.99999989e-03, 4.64615831e-03, -8.31992552e-02, -5.74868843e-02
6.97591901e-01, 2.39815280e-01, 4.99999989e-03, 4.36025579e-03, -9.57546979e-02, -5.46486080e-02
7.07695842e-01, 2.39974305e-01, 4.99999989e-03, 4.47926763e-03, -9.16991457e-02, -5.58537319e-02
6.77602768e-01, 2.39811778e-01, 4.99999989e-03, 4.05270560e-03, -1.03481673e-01, -5.15808649e-02
6.87586844e-01, 2.39746556e-01, 4.99999989e-03, 4.21771687e-03, -9.96792316e-02, -5.32181524e-02
6.57632232e-01, 2.39888668e-01, 4.99999989e-03, 3.66982981e-03, -1.10536844e-01, -4.76244725e-02
6.67587340e-01, 2.39903390e-01, 4.99999989e-03, 3.86849768e-03, -1.07118435e-01, -4.97199148e-02
6.37678742e-01, 2.40005389e-01, 4.99999989e-03, 3.22684878e-03, -1.16781473e-01, -4.28502038e-02
6.47633672e-01, 2.39887357e-01, 4.99999989e-03, 3.45495762e-03, -1.13756180e-01, -4.53274250e-02
6.17745817e-01, 2.40001157e-01, 4.99999989e-03, 2.74285977e-03, -1.22104496e-01, -3.73729095e-02
6.27678692e-01, 2.40005389e-01, 4.99999989e-03, 2.98786233e-03, -1.19567111e-01, -4.01921161e-02
6.07745826e-01, 2.40001157e-01, 4.99999989e-03, 2.48966063e-03, -1.24405526e-01, -3.44183594e-02
5.97821474e-01, 2.39999995e-01, 4.99999989e-03, 2.23377161e-03, -1.26465052e-01, -3.13461497e-02
5.77897906e-01, 2.39999995e-01, 4.99999989e-03, 1.71492097e-03, -1.29845917e-01, -2.49177739e-02
5.87821484e-01, 2.39999995e-01, 4.99999989e-03, 1.97350443e-03, -1.28279433e-01, -2.81734858e-02
5.57974398e-01, 2.39999995e-01, 4.99999989e-03, 1.20196340e-03, -1.32229730e-01, -1.82256680e-02
5.67897916e-01, 2.39999995e-01, 4.99999989e-03, 1.45586231e-03, -1.31162822e-01, -2.15962343e-02
5.38050830e-01, 2.39999995e-01, 4.99999989e-03, 7.08198233e-04, -1.33616716e-01, -1.14027821e-02
5.47974408e-01, 2.39999995e-01, 4.99999989e-03, 9.50968242e-04, -1.33047178e-01, -1.48225902e-02
5.18127263e-01, 2.39999995e-01, 4.99999989e-03, 2.45074101e-04, -1.34022474e-01, -4.57335263e-03
5.28050840e-01, 2.39999995e-01, 4.99999989e-03, 4.71294916e-04, -1.33940727e-01, -7.98154995e-03
4.98203725e-01, 2.39999995e-01, 4.99999989e-03, -1.78360642e-04, -1.33475736e-01, 2.14950391e-03
5.08127272e-01, 2.39999995e-01, 4.99999989e-03, 2.71291337e-05, -1.33865923e-01, -1.19203294e-03
4.78280187e-01, 2.39999995e-01, 4.99999989e-03, -5.55527979e-04, -1.32016093e-01, 8.66539590e-03
4.88203734e-01, 2.39999995e-01, 4.99999989e-03, -3.73780524e-04, -1.32857203e-01, 5.43905701e-03
4.58356649e-01, 2.39999995e-01, 4.99999989e-03, -8.82252411e-04, -1.29691914e-01, 1.48875322e-02
4.68280196e-01, 2.39999995e-01, 4.99999989e-03, -7.26009894e-04, -1.30958751e-01, 1.18180551e-02
4.38433081e-01, 2.39999995e-01, 4.99999989e-03, -1.15645316e-03, -1.26558542e-01, 2.07428709e-02
4.48356628e-01, 2.39999995e-01, 4.99999989e-03, -1.02646369e-03, -1.28222689e-01, 1.78650785e-02
4.18509543e-01, 2.39999995e-01, 4.99999989e-03, -1.37834391e-03, -1.22676715e-01, 2.61717364e-02
4.28433090e-01, 2.39999995e-01, 4.99999989e-03, -1.27428595e-03, -1.24707222e-01, 2.35138312e-02
3.98586005e-01, 2.39999995e-01, 4.99999989e-03, -1.54970563e-03, -1.18111052e-01, 3.11270393e-02
4.08509552e-01, 2.39999995e-01, 4.99999989e-03, -1.47050829e-03, -1.20475203e-01, 2.87110582e-02
3.78662437e-01, 2.39999995e-01, 4.99999989e-03, -1.67357968e-03, -1.12929009e-01, 3.55729833e-02
3.88585985e-01, 2.39999995e-01, 4.99999989e-03, -1.61756389e-03, -1.15592793e-01, 3.34155224e-02
3.68662447e-01, 2.39999995e-01, 4.99999989e-03, -1.71909027e-03, -1.10128433e-01, 3.75964157e-02
3.58738899e-01, 2.39999995e-01, 4.99999989e-03, -1.75402593e-03, -1.07199751e-01, 3.94833609e-02
3.38753223e-01, 2.39908144e-01, 4.99999989e-03, -1.79304322e-03, -1.00956559e-01, 4.28258367e-02
3.48738909e-01, 2.39999995e-01, 4.99999989e-03, -1.77861564e-03, -1.04141377e-01, 4.12294641e-02
3.18769515e-01, 2.39913404e-01, 4.99999989e-03, -1.80103083e-03, -9.43389460e-02, 4.56136614e-02
3.28757018e-01, 2.39854708e-01, 4.99999989e-03, -1.80002465e-03, -9.76801962e-02, 4.42835242e-02
2.99072653e-01, 2.39994019e-01, 4.99999989e-03, -1.78225688e-03, -8.74616206e-02, 4.78325188e-02
3.08891803e-01, 2.39999995e-01, 4.99999989e-03, -1.79533660e-03, -9.09378529e-02, 4.68003340e-02
2.79160649e-01, 2.39934862e-01, 4.99999989e-03, -1.73382438e-03, -8.02604556e-02, 4.94362190e-02
2.89093494e-01, 2.40015775e-01, 4.99999989e-03, -1.76142051e-03, -8.38978440e-02, 4.87120971e-02
2.69180179e-01, 2.39913419e-01, 4.99999989e-03, -1.70015020e-03, -7.65695795e-02, 5.00002354e-02
2.59311527e-01, 2.39790693e-01, 4.99999989e-03, -1.66087679e-03, -7.28461295e-02, 5.04054874e-02
2.49375954e-01, 2.39700422e-01, 4.99999989e-03, -1.61579740e-03, -6.90940544e-02, 5.06462008e-02
2.39801422e-01, 2.59209931e-01, 4.99999989e-03, -2.11404613e-03, -6.96282610e-02, 5.84012419e-02
2.39699915e-01, 2.49331594e-01, 4.99999989e-03, -1.82240561e-03, -6.75133392e-02, 5.45027852e-02
2.39934608e-01, 2.78989702e-01, 4.99999989e-03, -2.80750240e-03, -7.36092106e-02, 6.65533990e-02
2.39908367e-01, 2.69055128e-01, 4.99999989e-03, -2.44126120e-03, -7.16598853e-02, 6.24173880e-02
