trajectory,frame,velocity_x,velocity_y,x,y
787,192,5,-12,1126,1440
787,193,4,-7,1130,1433
787,194,6,-19,1136,1414
787,195,2,-10,1138,1404
787,196,11,-14,1149,1390
788,188,-6,-22,1066,850
788,189,-4,-16,1062,834
788,190,-10,-24,1052,810
788,191,-6,-20,1046,790
788,192,-8,-16,1038,774
788,193,-5,-18,1033,756
788,194,-4,-18,1029,738
788,195,-3,-16,1026,722
788,196,-9,-18,1017,704
789,190,-4,-11,857,925
789,191,-1,-17,856,908
789,192,-3,-8,853,900
789,193,-4,-10,849,890
790,191,-7,-11,778,662
790,192,-6,-10,772,652
790,193,-6,-4,766,648
790,194,-5,-7,761,641
790,195,-7,-9,754,632
790,196,-6,-8,748,624
790,197,-6,-10,742,614
791,191,1,-1,665,1228
791,192,3,6,668,1234
791,193,10,0,678,1234
791,194,-1,11,677,1245
792,191,-3,-10,809,640
792,192,-12,-4,797,636
792,193,-8,-7,789,629
792,194,-4,-5,785,624
792,195,-4,-8,781,616
793,193,-12,-26,1116,490
793,194,-8,-20,1108,470
793,195,-6,-17,1102,453
793,196,-10,-17,1092,436
794,185,-1,-8,868,974
794,186,-4,-9,864,965
794,187,-2,-8,862,957
794,188,2,-9,864,948
794,189,-3,-14,861,934
794,190,-5,-10,856,924
794,191,-2,-11,854,913
794,192,-2,-9,852,904
794,193,0,-14,852,890
795,191,-8,-4,658,694
795,192,-5,3,653,697
795,193,-7,1,646,698
795,194,-5,6,641,704
795,195,-1,4,640,708
796,190,5,-12,865,1622
796,191,8,-6,873,1616
796,192,7,-3,880,1613
797,191,1,-25,1282,1109
797,192,-4,-21,1278,1088
797,193,-1,-20,1277,1068
797,194,-1,-24,1276,1044
797,195,-2,-23,1274,1021
798,189,-2,-8,1426,474
798,190,2,-26,1428,448
798,191,-3,2,1425,450
798,192,-3,-14,1422,436
798,193,0,-14,1422,422
798,194,-2,-12,1420,410
798,195,0,-12,1420,398
798,196,0,-13,1420,385
798,197,-6,-8,1414,377
798,198,0,-12,1414,365
798,199,-1,-11,1413,354
798,200,-4,-12,1409,342
801,98,-10,-8,920,448
801,99,-15,-6,905,442
801,100,-12,-2,893,440
801,101,-12,-4,881,436
802,99,-4,12,529,1477
802,100,-3,5,526,1482
802,101,2,6,528,1488
802,102,0,5,528,1493
805,111,-7,13,458,1154
805,112,3,6,461,1160
806,110,3,-16,1044,1400
806,111,4,-15,1048,1385
806,112,4,-15,1052,1370
806,113,2,-18,1054,1352
806,114,3,-15,1057,1337
806,115,-1,-15,1056,1322
806,116,1,-12,1057,1310
806,117,0,-14,1057,1296
806,118,-3,-16,1054,1280
806,119,2,-15,1056,1265
806,120,-3,-15,1053,1250
806,121,-1,-14,1052,1236
806,122,-3,-15,1049,1221
806,123,-5,-16,1044,1205
807,112,9,-10,1213,644
807,113,4,-11,1217,633
807,114,4,-5,1221,628
807,115,3,-14,1224,614
807,116,-3,-6,1221,608
807,117,-1,-15,1220,593
807,118,-2,-8,1218,585
807,119,2,-7,1220,578
807,120,-2,-10,1218,568
808,110,3,-20,1209,421
808,111,-1,-17,1208,404
809,110,4,-13,1156,1365
809,111,5,-19,1161,1346
809,112,7,-14,1168,1332
809,113,5,-14,1173,1318
809,114,8,-17,1181,1301
809,115,-1,-19,1180,1282
809,116,8,-13,1188,1269
809,117,2,-17,1190,1252
809,118,3,-16,1193,1236
809,119,0,-15,1193,1221
809,120,3,-17,1196,1204
809,121,0,-14,1196,1190
809,122,1,-20,1197,1170
809,123,3,-14,1200,1156
809,124,-2,-20,1198,1136
809,125,3,-16,1201,1120
809,126,3,-18,1204,1102
810,110,4,-19,1288,930
810,111,1,-14,1289,916
810,112,4,-16,1293,900
810,113,3,-8,1296,892
810,114,5,-15,1301,877
810,115,3,-11,1304,866
810,116,1,-13,1305,853
810,117,3,-12,1308,841
810,118,8,-15,1316,826
810,119,2,-6,1318,820
811,109,5,-15,1346,665
811,110,0,-8,1346,657
811,111,2,-15,1348,642
811,112,6,-16,1354,626
811,113,2,-2,1356,624
811,114,2,-14,1358,610
812,113,-5,-7,1224,601
812,114,-6,-21,1218,580
812,115,-5,-12,1213,568
812,116,-8,-8,1205,560
812,117,-8,-10,1197,550
