
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ]
2.92377919e-02, 4.97633740e-02, 5.99999970e-04
2.85810158e-02, 4.97546047e-02, 5.99999970e-04
2.88909934e-02, 4.92182225e-02, 5.99999970e-04
2.94970833e-02, 4.92352396e-02, 5.99999970e-04
2.92266551e-02, 5.03709167e-02, 5.99999970e-04
2.84645651e-02, 5.03128469e-02, 5.99999970e-04
2.98114847e-02, 4.98105213e-02, 5.99999970e-04
2.99758706e-02, 5.02693243e-02, 5.99999970e-04
2.97204908e-02, 4.86476533e-02, 5.99999970e-04
2.90324111e-02, 4.86544445e-02, 5.99999970e-04
2.90146261e-01, 1.70368738e-02, 5.99999970e-04
2.90730208e-01, 1.70791447e-02, 5.99999970e-04
2.91148275e-01, 1.79012865e-02, 5.99999970e-04
2.89447039e-01, 1.67990085e-02, 5.99999970e-04
2.91574359e-01, 1.69946197e-02, 5.99999970e-04
2.91984439e-01, 1.77593511e-02, 5.99999970e-04
3.31942558e-01, 8.39401409e-02, 5.99999970e-04
3.31182867e-01, 8.57426524e-02, 5.99999970e-04
4.92492951e-02, 6.71265796e-02, 5.99999970e-04
4.84353565e-02, 6.71687350e-02, 5.99999970e-04
4.83485684e-02, 6.63988292e-02, 5.99999970e-04
4.89496291e-02, 6.63346201e-02, 5.99999970e-04
4.95922938e-02, 6.68203384e-02, 5.99999970e-04
4.94916178e-02, 6.62479848e-02, 5.99999970e-04
3.33959162e-01, 8.66035521e-02, 5.99999970e-04
3.33018661e-01, 8.65604430e-02, 5.99999970e-04
3.33906621e-01, 8.59649107e-02, 5.99999970e-04
3.33738714e-01, 8.53257701e-02, 5.99999970e-04
3.26660052e-02, 2.62013655e-02, 5.99999970e-04
3.34690474e-02, 2.62380447e-02, 5.99999970e-04
3.35179232e-02, 2.68682521e-02, 5.99999970e-04
3.26714590e-02, 2.68918853e-02, 5.99999970e-04
3.26345041e-02, 2.75723226e-02, 5.99999970e-04
3.34258415e-02, 2.75775492e-02, 5.99999970e-04
3.42296064e-02, 2.67268233e-02, 5.99999970e-04
3.42107862e-02, 2.75251083e-02, 5.99999970e-04
3.41300257e-02, 2.58689392e-02, 5.99999970e-04
2.77450085e-01, 3.82126905e-02, 5.99999970e-04
2.77980983e-01, 3.79163213e-02, 5.99999970e-04
2.78310657e-01, 3.83086391e-02, 5.99999970e-04
2.77735770e-01, 3.84736918e-02, 5.99999970e-04
2.78127283e-01, 3.73409912e-02, 5.99999970e-04
2.78849393e-01, 3.79313678e-02, 5.99999970e-04
2.77271390e-01, 3.76666486e-02, 5.99999970e-04
2.75444984e-01, 3.89782488e-02, 5.99999970e-04
2.75056541e-01, 3.89454514e-02, 5.99999970e-04
2.75009513e-01, 3.83198485e-02, 5.99999970e-04
2.75445491e-01, 3.84390578e-02, 5.99999970e-04
2.74423838e-01, 3.85370962e-02, 5.99999970e-04
3.07012439e-01, 7.12978318e-02, 5.99999970e-04
3.07542115e-01, 7.10479841e-02, 5.99999970e-04
3.08115959e-01, 7.09816143e-02, 5.99999970e-04
2.79956535e-02, 4.96508963e-02, 5.99999970e-04
2.83778645e-02, 4.92087379e-02, 5.99999970e-04
2.83132754e-02, 4.87864353e-02, 5.99999970e-04
2.76736431e-02, 4.89526428e-02, 5.99999970e-04
2.90086687e-01, 1.61493570e-02, 5.99999970e-04
2.90672004e-01, 1.64417215e-02, 5.99999970e-04
2.91104257e-01, 1.61867458e-02, 5.99999970e-04
2.90382445e-01, 1.53674958e-02, 5.99999970e-04
1.93933576e-01, 5.03841937e-02, 5.99999970e-04
1.93216071e-01, 5.04799113e-02, 5.99999970e-04
1.92914099e-01, 4.96436879e-02, 5.99999970e-04
1.93915352e-01, 4.96149659e-02, 5.99999970e-04
4.03481983e-02, 4.35197763e-02, 5.99999970e-04
4.10282798e-02, 4.31001447e-02, 5.99999970e-04
4.15520370e-02, 4.32737358e-02, 5.99999970e-04
4.13287766e-02, 4.38087992e-02, 5.99999970e-04
2.88172185e-01, 1.97001789e-02, 5.99999970e-04
2.88041800e-01, 1.89298950e-02, 5.99999970e-04
8.00200477e-02, 3.16482894e-02, 5.99999970e-04
8.07065070e-02, 3.20132561e-02, 5.99999970e-04
7.99194351e-02, 3.27044800e-02, 5.99999970e-04
7.95323178e-02, 3.19353305e-02, 5.99999970e-04
2.68466026e-01, 5.06265610e-02, 5.99999970e-04
2.67756134e-01, 5.06938659e-02, 5.99999970e-04
2.67777026e-01, 5.01686819e-02, 5.99999970e-04
2.68271714e-01, 4.98230122e-02, 5.99999970e-04
2.67294198e-01, 4.98078354e-02, 5.99999970e-04
2.67060667e-01, 5.05983867e-02, 5.99999970e-04
2.66474426e-01, 4.97136340e-02, 5.99999970e-04
2.66362906e-01, 5.04899360e-02, 5.99999970e-04
2.72031188e-01, 5.03383018e-02, 5.99999970e-04
2.71289438e-01, 5.04714027e-02, 5.99999970e-04
2.71091640e-01, 4.96818610e-02, 5.99999970e-04
2.71695375e-01, 4.95250188e-02, 5.99999970e-04
2.70564765e-01, 5.05215451e-02, 5.99999970e-04
2.70429045e-01, 4.97396588e-02, 5.99999970e-04
2.69005865e-01, 4.98185158e-02, 5.99999970e-04
2.68859476e-01, 4.90596704e-02, 5.99999970e-04
2.69617766e-01, 4.90508936e-02, 5.99999970e-04
2.69718260e-01, 4.97734547e-02, 5.99999970e-04
2.69134074e-01, 5.05677387e-02, 5.99999970e-04
2.69847274e-01, 5.05531318e-02, 5.99999970e-04
2.70311862e-01, 4.89553064e-02, 5.99999970e-04
2.65599102e-01, 5.04394434e-02, 5.99999970e-04
2.65682518e-01, 4.96489406e-02, 5.99999970e-04
2.64806867e-01, 5.04262485e-02, 5.99999970e-04
2.64058113e-01, 5.04924767e-02, 5.99999970e-04
2.63805449e-01, 4.96619269e-02, 5.99999970e-04
2.64774412e-01, 4.96253595e-02, 5.99999970e-04
2.63327897e-01, 5.05001955e-02, 5.99999970e-04
2.62643129e-01, 5.04031852e-02, 5.99999970e-04
2.62838840e-01, 4.95963767e-02, 5.99999970e-04
2.61856794e-01, 5.03802039e-02, 5.99999970e-04
2.61912256e-01, 4.95797470e-02, 5.99999970e-04
2.60996312e-01, 4.95746508e-02, 5.99999970e-04
2.61017442e-01, 5.03728092e-02, 5.99999970e-04
2.60080278e-01, 4.95895371e-02, 5.99999970e-04
2.60156900e-01, 5.03664985e-02, 5.99999970e-04
2.57001996e-01, 4.96308394e-02, 5.99999970e-04
2.56716043e-01, 5.04236892e-02, 5.99999970e-04
2.55927086e-01, 5.04246391e-02, 5.99999970e-04
2.56086260e-01, 4.96264882e-02, 5.99999970e-04
2.55133510e-01, 5.04745431e-02, 5.99999970e-04
2.54234135e-01, 5.04808985e-02, 5.99999970e-04
2.54325897e-01, 5.00386618e-02, 5.99999970e-04
2.55261242e-01, 4.96538617e-02, 5.99999970e-04
2.53535330e-01, 5.04682548e-02, 5.99999970e-04
2.54004806e-01, 4.96054664e-02, 5.99999970e-04
2.52841234e-01, 5.03947437e-02, 5.99999970e-04
2.53065974e-01, 4.96092923e-02, 5.99999970e-04
2.52182454e-01, 4.96103205e-02, 5.99999970e-04
2.52043515e-01, 5.03991097e-02, 5.99999970e-04
2.51312077e-01, 4.96142469e-02, 5.99999970e-04
2.51207620e-01, 5.04065976e-02, 5.99999970e-04
2.50369072e-01, 5.04016876e-02, 5.99999970e-04
2.50419021e-01, 4.96206135e-02, 5.99999970e-04
2.49559060e-01, 5.04355915e-02, 5.99999970e-04
2.49364257e-01, 4.96809557e-02, 5.99999970e-04
2.48158172e-01, 5.03996834e-02, 5.99999970e-04
2.48386130e-01, 4.96208370e-02, 5.99999970e-04
2.48823479e-01, 5.05061299e-02, 5.99999970e-04
2.47337759e-01, 5.03919497e-02, 5.99999970e-04
2.47483671e-01, 4.96078245e-02, 5.99999970e-04
2.46510535e-01, 5.03815375e-02, 5.99999970e-04
2.46580884e-01, 4.95986268e-02, 5.99999970e-04
2.72794873e-01, 5.02843857e-02, 5.99999970e-04
2.45674551e-01, 5.03865108e-02, 5.99999970e-04
2.44928434e-01, 5.04741743e-02, 5.99999970e-04
2.44646296e-01, 4.96877730e-02, 5.99999970e-04
2.45644882e-01, 4.96065654e-02, 5.99999970e-04
2.43363202e-01, 5.04100882e-02, 5.99999970e-04
2.43685842e-01, 4.96337488e-02, 5.99999970e-04
2.44129837e-01, 5.05068712e-02, 5.99999970e-04
2.42629468e-01, 5.04020378e-02, 5.99999970e-04
2.42785171e-01, 4.96169627e-02, 5.99999970e-04
2.41811231e-01, 5.04030138e-02, 5.99999970e-04
2.41944715e-01, 4.96145263e-02, 5.99999970e-04
2.40985826e-01, 5.04032075e-02, 5.99999970e-04
2.41061047e-01, 4.96211238e-02, 5.99999970e-04
2.40233600e-01, 5.04655279e-02, 5.99999970e-04
2.39982590e-01, 4.96884659e-02, 5.99999970e-04
2.39417136e-01, 5.04929796e-02, 5.99999970e-04
2.38575816e-01, 5.04024401e-02, 5.99999970e-04
2.39004210e-01, 4.96345349e-02, 5.99999970e-04
2.38112330e-01, 4.96094227e-02, 5.99999970e-04
2.37776294e-01, 5.04091904e-02, 5.99999970e-04
2.37050295e-01, 5.03929518e-02, 5.99999970e-04
2.37214059e-01, 4.96065803e-02, 5.99999970e-04
2.34041646e-01, 5.04047833e-02, 5.99999970e-04
2.34743774e-01, 5.05133979e-02, 5.99999970e-04
2.33280808e-01, 5.04023507e-02, 5.99999970e-04
2.33488515e-01, 4.96157855e-02, 5.99999970e-04
2.32467398e-01, 5.03955744e-02, 5.99999970e-04
2.32606649e-01, 4.96087000e-02, 5.99999970e-04
2.31634095e-01, 5.03997691e-02, 5.99999970e-04
2.31732741e-01, 4.96053025e-02, 5.99999970e-04
2.30801284e-01, 5.03986403e-02, 5.99999970e-04
2.30870947e-01, 4.96136695e-02, 5.99999970e-04
2.29973122e-01, 5.04035652e-02, 5.99999970e-04
2.29970992e-01, 4.96283583e-02, 5.99999970e-04
2.29240954e-01, 5.04789874e-02, 5.99999970e-04
2.28953272e-01, 4.97060530e-02, 5.99999970e-04
2.28401244e-01, 5.05005866e-02, 5.99999970e-04
2.27650315e-01, 5.04012629e-02, 5.99999970e-04
2.27968141e-01, 4.96418700e-02, 5.99999970e-04
2.26861939e-01, 5.03925979e-02, 5.99999970e-04
2.27053642e-01, 4.96040173e-02, 5.99999970e-04
2.26057023e-01, 5.03921695e-02, 5.99999970e-04
2.26186171e-01, 4.95963879e-02, 5.99999970e-04
2.25235134e-01, 5.03951572e-02, 5.99999970e-04
2.25327685e-01, 4.96031903e-02, 5.99999970e-04
2.24461019e-01, 4.96081971e-02, 5.99999970e-04
2.24407777e-01, 5.03998287e-02, 5.99999970e-04
2.21338332e-01, 5.04073240e-02, 5.99999970e-04
2.22038642e-01, 5.05204536e-02, 5.99999970e-04
2.20501691e-01, 5.04038259e-02, 5.99999970e-04
2.20708549e-01, 4.96211722e-02, 5.99999970e-04
2.19699770e-01, 5.04012369e-02, 5.99999970e-04
2.19826594e-01, 4.96137254e-02, 5.99999970e-04
2.18865156e-01, 5.04068881e-02, 5.99999970e-04
2.18946874e-01, 4.96233143e-02, 5.99999970e-04
2.16451585e-01, 5.05684651e-02, 5.99999970e-04
2.15807676e-01, 5.04155420e-02, 5.99999970e-04
2.14990497e-01, 5.04019409e-02, 5.99999970e-04
2.15232089e-01, 4.96251360e-02, 5.99999970e-04
2.14179456e-01, 5.03987148e-02, 5.99999970e-04
2.14339525e-01, 4.96129803e-02, 5.99999970e-04
2.13352203e-01, 5.03977425e-02, 5.99999970e-04
2.13477120e-01, 4.96117175e-02, 5.99999970e-04
2.12512538e-01, 5.03984131e-02, 5.99999970e-04
2.12611631e-01, 4.96157147e-02, 5.99999970e-04
2.11669847e-01, 5.04011884e-02, 5.99999970e-04
2.11751312e-01, 4.96159494e-02, 5.99999970e-04
2.10891068e-01, 4.96196486e-02, 5.99999970e-04
2.10815743e-01, 5.04087918e-02, 5.99999970e-04
2.09992409e-01, 5.04185595e-02, 5.99999970e-04
2.10040480e-01, 4.96362820e-02, 5.99999970e-04
2.09001407e-01, 4.96982038e-02, 5.99999970e-04
2.09226772e-01, 5.05027734e-02, 5.99999970e-04
2.08431751e-01, 5.05103730e-02, 5.99999970e-04
2.07702056e-01, 5.03956676e-02, 5.99999970e-04
2.08010375e-01, 4.96369489e-02, 5.99999970e-04
2.06905648e-01, 5.03962710e-02, 5.99999970e-04
2.07108840e-01, 4.96129282e-02, 5.99999970e-04
2.06105053e-01, 5.03936522e-02, 5.99999970e-04
2.06243426e-01, 4.96005155e-02, 5.99999970e-04
2.05278903e-01, 5.03961705e-02, 5.99999970e-04
2.05382824e-01, 4.96084616e-02, 5.99999970e-04
2.04518452e-01, 4.96096052e-02, 5.99999970e-04
2.04448208e-01, 5.03986850e-02, 5.99999970e-04
2.03605875e-01, 5.04045561e-02, 5.99999970e-04
2.03658223e-01, 4.96193953e-02, 5.99999970e-04
2.02777296e-01, 5.04154079e-02, 5.99999970e-04
2.02763587e-01, 4.96378355e-02, 5.99999970e-04
2.02031612e-01, 5.05027920e-02, 5.99999970e-04
2.01755345e-01, 4.97089662e-02, 5.99999970e-04
2.01220319e-01, 5.05163297e-02, 5.99999970e-04
2.00478315e-01, 5.04009314e-02, 5.99999970e-04
2.00804681e-01, 4.96387519e-02, 5.99999970e-04
1.99707270e-01, 5.03941439e-02, 5.99999970e-04
1.99908882e-01, 4.95964773e-02, 5.99999970e-04
1.98915780e-01, 5.03923334e-02, 5.99999970e-04
1.99059650e-01, 4.95979227e-02, 5.99999970e-04
1.98219419e-01, 4.95990738e-02, 5.99999970e-04
1.98093921e-01, 5.03949188e-02, 5.99999970e-04
1.97273403e-01, 5.03930375e-02, 5.99999970e-04
1.97366402e-01, 4.96004634e-02, 5.99999970e-04
1.96440741e-01, 5.04007079e-02, 5.99999970e-04
1.96522579e-01, 4.96027879e-02, 5.99999970e-04
1.95611075e-01, 5.03994972e-02, 5.99999970e-04
1.95671916e-01, 4.96079661e-02, 5.99999970e-04
1.94777176e-01, 5.03979325e-02, 5.99999970e-04
1.94808215e-01, 4.96103615e-02, 5.99999970e-04
1.92393124e-01, 5.04726954e-02, 5.99999970e-04
1.91655859e-01, 5.03946617e-02, 5.99999970e-04
1.91967770e-01, 4.96174581e-02, 5.99999970e-04
1.90883487e-01, 5.03965691e-02, 5.99999970e-04
1.91112444e-01, 4.96044196e-02, 5.99999970e-04
1.90102994e-01, 5.03942519e-02, 5.99999970e-04
1.90247536e-01, 4.96023707e-02, 5.99999970e-04
1.89292818e-01, 5.03952689e-02, 5.99999970e-04
1.89396039e-01, 4.96026799e-02, 5.99999970e-04
1.88558862e-01, 4.96095158e-02, 5.99999970e-04
1.88462272e-01, 5.04002497e-02, 5.99999970e-04
1.87631771e-01, 5.03996275e-02, 5.99999970e-04
1.87708750e-01, 4.96052653e-02, 5.99999970e-04
1.86864153e-01, 4.96044941e-02, 5.99999970e-04
1.86807618e-01, 5.03971875e-02, 5.99999970e-04
1.85974181e-01, 5.03948145e-02, 5.99999970e-04
1.86019778e-01, 4.96060029e-02, 5.99999970e-04
1.85165346e-01, 5.03915437e-02, 5.99999970e-04
1.85137972e-01, 4.96173277e-02, 5.99999970e-04
1.84151068e-01, 4.96802591e-02, 5.99999970e-04
1.84450477e-01, 5.04837781e-02, 5.99999970e-04
1.83645025e-01, 5.04932255e-02, 5.99999970e-04
1.82940125e-01, 5.03996387e-02, 5.99999970e-04
1.83221847e-01, 4.96194065e-02, 5.99999970e-04
1.82355180e-01, 4.96126004e-02, 5.99999970e-04
1.82146043e-01, 5.03913723e-02, 5.99999970e-04
1.81335613e-01, 5.03923483e-02, 5.99999970e-04
1.81491107e-01, 4.96028401e-02, 5.99999970e-04
1.80649504e-01, 4.96034585e-02, 5.99999970e-04
1.80508390e-01, 5.03942817e-02, 5.99999970e-04
1.79691538e-01, 5.03943376e-02, 5.99999970e-04
1.79803476e-01, 4.96017523e-02, 5.99999970e-04
1.78961068e-01, 4.96002883e-02, 5.99999970e-04
1.78862512e-01, 5.03970087e-02, 5.99999970e-04
1.78031132e-01, 5.03967069e-02, 5.99999970e-04
1.78127795e-01, 4.96037863e-02, 5.99999970e-04
1.77209586e-01, 5.03965430e-02, 5.99999970e-04
1.77287281e-01, 4.96062338e-02, 5.99999970e-04
1.76376253e-01, 5.03994673e-02, 5.99999970e-04
1.76442668e-01, 4.96065021e-02, 5.99999970e-04
1.75551906e-01, 5.03997058e-02, 5.99999970e-04
1.75604075e-01, 4.96071242e-02, 5.99999970e-04
1.74722597e-01, 5.03991954e-02, 5.99999970e-04
1.74764782e-01, 4.96081971e-02, 5.99999970e-04
1.73900098e-01, 5.04035167e-02, 5.99999970e-04
1.73918739e-01, 4.96109053e-02, 5.99999970e-04
1.73094109e-01, 5.04125096e-02, 5.99999970e-04
1.73041180e-01, 4.96274568e-02, 5.99999970e-04
1.72090873e-01, 4.96893860e-02, 5.99999970e-04
1.72333702e-01, 5.04899547e-02, 5.99999970e-04
1.71157330e-01, 4.96110544e-02, 5.99999970e-04
1.71547949e-01, 5.04976735e-02, 5.99999970e-04
1.70818403e-01, 5.03934734e-02, 5.99999970e-04
1.70296237e-01, 4.95854095e-02, 5.99999970e-04
1.70075372e-01, 5.03821336e-02, 5.99999970e-04
1.69442192e-01, 4.95901927e-02, 5.99999970e-04
1.69287235e-01, 5.03856018e-02, 5.99999970e-04
1.68603465e-01, 4.95955609e-02, 5.99999970e-04
1.68481246e-01, 5.03916144e-02, 5.99999970e-04
1.67659819e-01, 5.03967181e-02, 5.99999970e-04
1.67777866e-01, 4.96013947e-02, 5.99999970e-04
1.66838855e-01, 5.03979325e-02, 5.99999970e-04
1.66943118e-01, 4.96018939e-02, 5.99999970e-04
1.66115567e-01, 4.96056452e-02, 5.99999970e-04
1.66021124e-01, 5.03997393e-02, 5.99999970e-04
1.65199146e-01, 5.04016802e-02, 5.99999970e-04
1.65287212e-01, 4.96086478e-02, 5.99999970e-04
1.64458901e-01, 4.96073402e-02, 5.99999970e-04
1.64382637e-01, 5.04007228e-02, 5.99999970e-04
1.63563192e-01, 5.04000783e-02, 5.99999970e-04
1.63632736e-01, 4.96078432e-02, 5.99999970e-04
1.62798360e-01, 4.96063009e-02, 5.99999970e-04
1.62739336e-01, 5.03994226e-02, 5.99999970e-04
1.61967993e-01, 4.96080220e-02, 5.99999970e-04
1.61916569e-01, 5.03991954e-02, 5.99999970e-04
1.61098689e-01, 5.03995828e-02, 5.99999970e-04
1.61139756e-01, 4.96070012e-02, 5.99999970e-04
1.60287187e-01, 5.04007526e-02, 5.99999970e-04
1.60300091e-01, 4.96056378e-02, 5.99999970e-04
1.59482658e-01, 5.04041687e-02, 5.99999970e-04
1.59451574e-01, 4.96142283e-02, 5.99999970e-04
1.58765271e-01, 5.04872985e-02, 5.99999970e-04
1.58501402e-01, 4.96788174e-02, 5.99999970e-04
1.57975242e-01, 5.05010858e-02, 5.99999970e-04
1.57283545e-01, 5.04012033e-02, 5.99999970e-04
1.57567412e-01, 4.96169329e-02, 5.99999970e-04
1.56478941e-01, 5.03914431e-02, 5.99999970e-04
1.56698212e-01, 4.96049002e-02, 5.99999970e-04
1.55687138e-01, 5.03944792e-02, 5.99999970e-04
1.55849144e-01, 4.96012829e-02, 5.99999970e-04
1.54878169e-01, 5.03967926e-02, 5.99999970e-04
1.55014068e-01, 4.96027432e-02, 5.99999970e-04
1.54053405e-01, 5.03995605e-02, 5.99999970e-04
1.54187709e-01, 4.96071838e-02, 5.99999970e-04
1.53242826e-01, 5.04003465e-02, 5.99999970e-04
1.53365120e-01, 4.96064536e-02, 5.99999970e-04
1.52433366e-01, 5.03978543e-02, 5.99999970e-04
1.52545437e-01, 4.96044345e-02, 5.99999970e-04
1.51622400e-01, 5.03957719e-02, 5.99999970e-04
1.51723623e-01, 4.96006347e-02, 5.99999970e-04
1.50805891e-01, 5.03913127e-02, 5.99999970e-04
1.50905892e-01, 4.95943613e-02, 5.99999970e-04
1.50087565e-01, 4.95854542e-02, 5.99999970e-04
1.49986863e-01, 5.03857397e-02, 5.99999970e-04
1.49173111e-01, 5.03812917e-02, 5.99999970e-04
1.49266466e-01, 4.95764576e-02, 5.99999970e-04
1.48366362e-01, 5.03808744e-02, 5.99999970e-04
1.48448750e-01, 4.95758988e-02, 5.99999970e-04
1.47549018e-01, 5.03858961e-02, 5.99999970e-04
1.47629976e-01, 4.95825559e-02, 5.99999970e-04
1.46732241e-01, 5.03911115e-02, 5.99999970e-04
1.46810725e-01, 4.95934188e-02, 5.99999970e-04
1.45922914e-01, 5.03963009e-02, 5.99999970e-04
1.45995319e-01, 4.95995991e-02, 5.99999970e-04
1.45107135e-01, 5.03982306e-02, 5.99999970e-04
1.45178959e-01, 4.96046469e-02, 5.99999970e-04
1.44291148e-01, 5.03984913e-02, 5.99999970e-04
1.44356892e-01, 4.96026315e-02, 5.99999970e-04
1.43483728e-01, 5.03988527e-02, 5.99999970e-04
1.43537045e-01, 4.96027432e-02, 5.99999970e-04
1.42669126e-01, 5.03993742e-02, 5.99999970e-04
1.42723635e-01, 4.96027991e-02, 5.99999970e-04
1.41855061e-01, 5.03998324e-02, 5.99999970e-04
1.41910061e-01, 4.96021472e-02, 5.99999970e-04
1.41044021e-01, 5.04008271e-02, 5.99999970e-04
1.41099513e-01, 4.96054180e-02, 5.99999970e-04
1.40285268e-01, 4.96049337e-02, 5.99999970e-04
1.40233383e-01, 5.04022986e-02, 5.99999970e-04
1.39430508e-01, 5.04011251e-02, 5.99999970e-04
1.39471099e-01, 4.96040210e-02, 5.99999970e-04
1.38662770e-01, 4.96053807e-02, 5.99999970e-04
1.38620898e-01, 5.04025817e-02, 5.99999970e-04
1.37813583e-01, 5.04007638e-02, 5.99999970e-04
1.37847215e-01, 4.96054888e-02, 5.99999970e-04
1.37002185e-01, 5.03998622e-02, 5.99999970e-04
1.37031138e-01, 4.96035628e-02, 5.99999970e-04
1.36189163e-01, 5.03996238e-02, 5.99999970e-04
1.36221990e-01, 4.96029891e-02, 5.99999970e-04
1.35382459e-01, 5.04027121e-02, 5.99999970e-04
1.35405928e-01, 4.96040769e-02, 5.99999970e-04
1.34580478e-01, 5.03997281e-02, 5.99999970e-04
1.34599999e-01, 4.96029854e-02, 5.99999970e-04
1.33771449e-01, 5.03984392e-02, 5.99999970e-04
1.33784518e-01, 4.96026017e-02, 5.99999970e-04
1.32967860e-01, 5.03986068e-02, 5.99999970e-04
1.32975101e-01, 4.96026836e-02, 5.99999970e-04
1.32167846e-01, 5.03984578e-02, 5.99999970e-04
1.32161841e-01, 4.96095866e-02, 5.99999970e-04
1.31364286e-01, 5.03986143e-02, 5.99999970e-04
1.31351084e-01, 4.96034287e-02, 5.99999970e-04
1.30545348e-01, 4.96028736e-02, 5.99999970e-04
1.30552620e-01, 5.04021607e-02, 5.99999970e-04
1.29749149e-01, 5.03995083e-02, 5.99999970e-04
1.29731700e-01, 4.96017188e-02, 5.99999970e-04
1.28945634e-01, 5.03997132e-02, 5.99999970e-04
1.28926694e-01, 4.96030189e-02, 5.99999970e-04
1.28113240e-01, 4.96031269e-02, 5.99999970e-04
1.28140137e-01, 5.04007190e-02, 5.99999970e-04
1.27312616e-01, 4.96014878e-02, 5.99999970e-04
1.27340108e-01, 5.04026674e-02, 5.99999970e-04
1.26534224e-01, 5.03999777e-02, 5.99999970e-04
1.26508653e-01, 4.96026240e-02, 5.99999970e-04
1.25702366e-01, 4.96015400e-02, 5.99999970e-04
1.25734076e-01, 5.04024774e-02, 5.99999970e-04
1.24927692e-01, 5.03993109e-02, 5.99999970e-04
1.24898076e-01, 4.96016704e-02, 5.99999970e-04
1.24120377e-01, 5.03984466e-02, 5.99999970e-04
1.24090694e-01, 4.96008359e-02, 5.99999970e-04
1.23320833e-01, 5.03994897e-02, 5.99999970e-04
1.23286679e-01, 4.96005379e-02, 5.99999970e-04
1.22519955e-01, 5.04005179e-02, 5.99999970e-04
1.22482054e-01, 4.96009924e-02, 5.99999970e-04
1.21722132e-01, 5.03992215e-02, 5.99999970e-04
1.21680848e-01, 4.96009663e-02, 5.99999970e-04
1.20879278e-01, 4.96002510e-02, 5.99999970e-04
1.20914280e-01, 5.03997430e-02, 5.99999970e-04
1.20110869e-01, 5.03994152e-02, 5.99999970e-04
1.20071284e-01, 4.96000387e-02, 5.99999970e-04
1.19309887e-01, 5.03987670e-02, 5.99999970e-04
1.19276360e-01, 4.96002771e-02, 5.99999970e-04
1.18513584e-01, 5.04002646e-02, 5.99999970e-04
1.18469313e-01, 4.96003143e-02, 5.99999970e-04
1.17670126e-01, 4.96001132e-02, 5.99999970e-04
1.17708489e-01, 5.03998250e-02, 5.99999970e-04
1.16910182e-01, 5.03983684e-02, 5.99999970e-04
1.16871096e-01, 4.96000275e-02, 5.99999970e-04
1.16101250e-01, 5.03987670e-02, 5.99999970e-04
1.16067804e-01, 4.95996252e-02, 5.99999970e-04
1.15307458e-01, 5.04001826e-02, 5.99999970e-04
1.15263760e-01, 4.95998412e-02, 5.99999970e-04
1.14465564e-01, 4.95998338e-02, 5.99999970e-04
1.14502743e-01, 5.03996015e-02, 5.99999970e-04
1.13704510e-01, 5.03984354e-02, 5.99999970e-04
1.13665476e-01, 4.95997556e-02, 5.99999970e-04
1.12897903e-01, 5.03987633e-02, 5.99999970e-04
1.12865575e-01, 4.95999642e-02, 5.99999970e-04
1.12094708e-01, 5.03996648e-02, 5.99999970e-04
1.12060837e-01, 4.95997481e-02, 5.99999970e-04
1.11262195e-01, 4.95995395e-02, 5.99999970e-04
1.11296587e-01, 5.03992401e-02, 5.99999970e-04
1.10493362e-01, 5.03992587e-02, 5.99999970e-04
1.10461198e-01, 4.95997146e-02, 5.99999970e-04
1.09660767e-01, 4.95995358e-02, 5.99999970e-04
1.09694250e-01, 5.03992401e-02, 5.99999970e-04
1.08890645e-01, 5.03992960e-02, 5.99999970e-04
1.08859658e-01, 4.95998450e-02, 5.99999970e-04
1.08090483e-01, 5.03992401e-02, 5.99999970e-04
1.08059347e-01, 4.95995358e-02, 5.99999970e-04
1.07295565e-01, 5.03992587e-02, 5.99999970e-04
1.07258968e-01, 4.95993420e-02, 5.99999970e-04
1.06458880e-01, 4.95993868e-02, 5.99999970e-04
1.06492527e-01, 5.03980815e-02, 5.99999970e-04
1.05692029e-01, 5.03984615e-02, 5.99999970e-04
1.05650753e-01, 4.95981835e-02, 5.99999970e-04
1.04885615e-01, 5.03988303e-02, 5.99999970e-04
1.04851112e-01, 4.95995320e-02, 5.99999970e-04
1.04081959e-01, 5.03995717e-02, 5.99999970e-04
1.04045905e-01, 4.95995320e-02, 5.99999970e-04
1.03282072e-01, 5.03998622e-02, 5.99999970e-04
1.03252925e-01, 4.96007837e-02, 5.99999970e-04
1.02483347e-01, 5.03989160e-02, 5.99999970e-04
1.02445945e-01, 4.96014617e-02, 5.99999970e-04
1.00836143e-01, 4.96056676e-02, 5.99999970e-04
1.00899570e-01, 5.03986888e-02, 5.99999970e-04
1.00168675e-01, 5.04382737e-02, 5.99999970e-04
9.99493077e-02, 4.96589355e-02, 5.99999970e-04
1.01641752e-01, 4.96000983e-02, 5.99999970e-04
1.01678528e-01, 5.04014120e-02, 5.99999970e-04
2.67768353e-01, 5.13704121e-02, 5.99999970e-04
2.67042607e-01, 5.13508059e-02, 5.99999970e-04
2.68509060e-01, 5.13755120e-02, 5.99999970e-04
2.66313881e-01, 5.12930006e-02, 5.99999970e-04
2.70986855e-01, 4.88643609e-02, 5.99999970e-04
2.65689760e-01, 4.88559604e-02, 5.99999970e-04
1.00814387e-01, 4.88132723e-02, 5.99999970e-04
