
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
6.72800690e-02, 5.04464917e-02, 5.99999970e-04, 2.26521683e+01, 9.76242274e-02, -1.75010949e-01
6.79709762e-02, 4.99446467e-02, 5.99999970e-04, 2.24093056e+01, 9.68603194e-02, -1.77684098e-01
6.78339750e-02, 5.15096858e-02, 5.99999970e-04, 2.27403793e+01, 9.42725837e-02, -1.72986180e-01
6.69851676e-02, 5.12940846e-02, 5.99999970e-04, 2.28405018e+01, 9.69336554e-02, -1.72308803e-01
6.86854646e-02, 5.15173301e-02, 5.99999970e-04, 2.26115170e+01, 9.14848298e-02, -1.73612580e-01
2.78128862e-01, 5.32166660e-02, 5.99999970e-04, 1.97703476e+01, 1.16614878e-01, 9.08295065e-02
2.77343869e-01, 5.29102497e-02, 5.99999970e-04, 1.94795208e+01, 1.20597437e-01, 8.76626447e-02
2.77963102e-01, 5.15885092e-02, 5.99999970e-04, 1.99478378e+01, 1.22761689e-01, 8.37067515e-02
2.78810948e-01, 5.23623452e-02, 5.99999970e-04, 2.01488953e+01, 1.17063075e-01, 8.89844522e-02
2.76614904e-01, 5.27253784e-02, 5.99999970e-04, 1.91648579e+01, 1.24404043e-01, 8.48369896e-02
2.76785761e-01, 5.15699685e-02, 5.99999970e-04, 1.94353905e+01, 1.27849549e-01, 8.05374905e-02
2.76527852e-01, 5.39799072e-02, 5.99999970e-04, 1.88911171e+01, 1.20256238e-01, 8.91981944e-02
2.77379274e-01, 5.41111380e-02, 5.99999970e-04, 1.92299004e+01, 1.16682895e-01, 9.19482186e-02
2.75697023e-01, 5.28042391e-02, 5.99999970e-04, 1.87754860e+01, 1.27880245e-01, 8.24426860e-02
2.75669843e-01, 5.39375804e-02, 5.99999970e-04, 1.85252686e+01, 1.23621933e-01, 8.66553932e-02
2.73520052e-01, 5.10262661e-02, 5.99999970e-04, 1.82399826e+01, 1.42108619e-01, 6.99593127e-02
2.74477065e-01, 5.08518405e-02, 5.99999970e-04, 1.86601448e+01, 1.38894320e-01, 7.17416555e-02
2.74663359e-01, 5.18681183e-02, 5.99999970e-04, 1.85426521e+01, 1.35115743e-01, 7.60857314e-02
2.73683101e-01, 5.19965366e-02, 5.99999970e-04, 1.81082115e+01, 1.38406739e-01, 7.40731359e-02
2.74745256e-01, 5.28937913e-02, 5.99999970e-04, 1.83559341e+01, 1.31163746e-01, 8.02456662e-02
2.73780495e-01, 5.29986396e-02, 5.99999970e-04, 1.79319611e+01, 1.34364903e-01, 7.80576020e-02
2.73259282e-01, 5.00515215e-02, 5.99999970e-04, 1.83175735e+01, 1.45683914e-01, 6.56104684e-02
2.74093539e-01, 4.98618260e-02, 5.99999970e-04, 1.87229824e+01, 1.42581239e-01, 6.71604574e-02
2.86783457e-01, 5.86309060e-02, 5.99999970e-04, 2.19066563e+01, 7.11585209e-02, 1.17372632e-01
2.85078913e-01, 2.40208991e-02, 5.99999970e-04, 1.94505215e+01, 4.97285351e-02, 5.88883273e-03
2.74758369e-01, 5.39684929e-02, 5.99999970e-04, 1.81330795e+01, 1.26782283e-01, 8.42680261e-02
2.75690019e-01, 5.16952202e-02, 5.99999970e-04, 1.89887505e+01, 1.31669939e-01, 7.81667158e-02
2.74965525e-01, 4.74388674e-02, 5.99999970e-04, 1.94096603e+01, 1.43142194e-01, 5.92345707e-02
2.76052862e-01, 4.73922156e-02, 5.99999970e-04, 1.98993835e+01, 1.38519570e-01, 6.15974888e-02
2.73768663e-01, 4.69074473e-02, 5.99999970e-04, 1.90098152e+01, 1.48116469e-01, 5.47700264e-02
2.89002478e-01, 2.15850472e-02, 5.99999970e-04, 1.96435528e+01, 3.21210064e-02, -1.02325073e-02
2.92437553e-01, 6.32276535e-02, 5.99999970e-04, 2.25501080e+01, 5.27163744e-02, 1.16721012e-01
2.92013407e-01, 6.21497929e-02, 5.99999970e-04, 2.25456123e+01, 5.45462519e-02, 1.16349414e-01
2.92954177e-01, 6.18209280e-02, 5.99999970e-04, 2.26450310e+01, 5.32992706e-02, 1.13151871e-01
2.93481976e-01, 6.26920536e-02, 5.99999970e-04, 2.26416054e+01, 5.18138707e-02, 1.12764977e-01
2.93343931e-01, 6.38676509e-02, 5.99999970e-04, 2.26069355e+01, 5.10388017e-02, 1.14884444e-01
2.94038415e-01, 6.35359138e-02, 5.99999970e-04, 2.26475449e+01, 5.04330918e-02, 1.11612268e-01
2.71076500e-01, 4.29410301e-02, 5.99999970e-04, 1.82749901e+01, 1.54197544e-01, 3.60690653e-02
2.69819468e-01, 4.29192446e-02, 5.99999970e-04, 1.77721806e+01, 1.58108816e-01, 3.46585400e-02
2.69761622e-01, 4.19494435e-02, 5.99999970e-04, 1.77798939e+01, 1.55654177e-01, 3.17103341e-02
2.71002471e-01, 4.19678427e-02, 5.99999970e-04, 1.82689495e+01, 1.51951835e-01, 3.28691192e-02
2.71114677e-01, 4.38753255e-02, 5.99999970e-04, 1.82016182e+01, 1.56340793e-01, 3.96902114e-02
2.69776434e-01, 4.38429676e-02, 5.99999970e-04, 1.77098579e+01, 1.60237476e-01, 3.73991914e-02
9.28303152e-02, 5.00781201e-02, 5.99999970e-04, 1.19744806e+01, 4.82702926e-02, -1.27151340e-01
9.15545747e-02, 4.99113128e-02, 5.99999970e-04, 1.26003265e+01, 5.06157205e-02, -1.33202597e-01
9.20222998e-02, 4.93792892e-02, 5.99999970e-04, 1.24000330e+01, 5.33552244e-02, -1.31898418e-01
9.31539461e-02, 4.94772270e-02, 5.99999970e-04, 1.17831259e+01, 5.14170937e-02, -1.26347199e-01
9.23272744e-02, 5.05624749e-02, 5.99999970e-04, 1.21786976e+01, 4.55005690e-02, -1.28506586e-01
9.12246034e-02, 5.05451635e-02, 5.99999970e-04, 1.28014002e+01, 4.75020148e-02, -1.34047985e-01
9.32583213e-02, 5.08512221e-02, 5.99999970e-04, 1.17295752e+01, 4.37144302e-02, -1.24094926e-01
9.32644978e-02, 4.86375578e-02, 5.99999970e-04, 1.17021456e+01, 5.57181612e-02, -1.26340598e-01
9.22676697e-02, 4.85568345e-02, 5.99999970e-04, 1.22736053e+01, 5.69765642e-02, -1.31460980e-01
2.77844787e-01, 3.81733626e-02, 5.99999970e-04, 2.05210590e+01, 1.17023729e-01, 2.83735469e-02
2.76769102e-01, 3.80542316e-02, 5.99999970e-04, 2.01759872e+01, 1.19901896e-01, 2.66767889e-02
2.78561145e-01, 3.87889445e-02, 5.99999970e-04, 2.08179073e+01, 1.15624383e-01, 3.14281061e-02
2.96982050e-01, 6.50214776e-02, 5.99999970e-04, 2.26565495e+01, 4.60655242e-02, 9.75012258e-02
2.97929734e-01, 6.43674955e-02, 5.99999970e-04, 2.26207466e+01, 4.47119065e-02, 9.10568461e-02
2.95980364e-01, 6.52032793e-02, 5.99999970e-04, 2.26783142e+01, 4.74554449e-02, 1.04347385e-01
2.97030598e-01, 6.63048625e-02, 5.99999970e-04, 2.26782093e+01, 4.61708680e-02, 9.89414975e-02
2.96206087e-01, 6.63161948e-02, 5.99999970e-04, 2.26978760e+01, 4.70779985e-02, 1.04129769e-01
2.84812301e-01, 3.00366934e-02, 5.99999970e-04, 2.03748016e+01, 7.25478083e-02, 1.10706240e-02
2.84186065e-01, 2.92336605e-02, 5.99999970e-04, 2.01506805e+01, 7.09096342e-02, 1.10035930e-02
2.83658832e-01, 2.84849405e-02, 5.99999970e-04, 1.99649925e+01, 6.90391138e-02, 1.09594017e-02
2.82136947e-01, 2.78469734e-02, 5.99999970e-04, 1.97339268e+01, 6.71174750e-02, 1.09391455e-02
2.83290744e-01, 2.77702995e-02, 5.99999970e-04, 1.98205719e+01, 6.68541193e-02, 1.10949958e-02
7.82475546e-02, 4.95593473e-02, 5.99999970e-04, 1.91309032e+01, 5.85638061e-02, -1.47868097e-01
7.82255605e-02, 5.04845828e-02, 5.99999970e-04, 1.94541759e+01, 5.78085631e-02, -1.46359712e-01
7.72418752e-02, 5.04727289e-02, 5.99999970e-04, 1.97974052e+01, 5.96184842e-02, -1.46170661e-01
7.72662237e-02, 4.95548770e-02, 5.99999970e-04, 1.94668751e+01, 6.02627769e-02, -1.47914708e-01
7.72790685e-02, 4.86491621e-02, 5.99999970e-04, 1.91433544e+01, 6.08157218e-02, -1.49627000e-01
7.82679766e-02, 4.86400165e-02, 5.99999970e-04, 1.88182602e+01, 5.91628104e-02, -1.49250254e-01
2.68027429e-02, 6.99861273e-02, 5.99999970e-04, 2.56906757e+01, 5.18966541e-02, 2.92911311e-03
2.58681271e-02, 7.00007677e-02, 5.99999970e-04, 2.54999180e+01, 5.05254045e-02, 1.95826404e-03
2.58273873e-02, 6.89941496e-02, 5.99999970e-04, 2.54497433e+01, 4.84643131e-02, 4.49113362e-03
2.67530475e-02, 6.89733475e-02, 5.99999970e-04, 2.56339054e+01, 5.16613908e-02, 5.40783536e-03
2.77457107e-02, 6.99730143e-02, 5.99999970e-04, 2.59086208e+01, 5.32565638e-02, 3.70670110e-03
2.76949257e-02, 6.89640790e-02, 5.99999970e-04, 2.58477497e+01, 5.45827448e-02, 5.95085043e-03
2.87786067e-01, 2.32482497e-02, 5.99999970e-04, 1.95763035e+01, 4.19974104e-02, -4.40011639e-03
2.92766601e-01, 1.29016722e-02, 5.99999970e-04, 2.06904221e+01, 6.89692190e-03, -1.24161299e-02
2.91501939e-01, 1.31096868e-02, 5.99999970e-04, 2.04108810e+01, 5.78307966e-03, -1.02858478e-02
2.91134059e-01, 1.19267469e-02, 5.99999970e-04, 2.03889294e+01, 2.24877405e-03, -7.90091511e-03
2.92258054e-01, 1.18440595e-02, 5.99999970e-04, 2.06097050e+01, 3.46744573e-03, -9.93524026e-03
2.92553842e-01, 1.42406654e-02, 5.99999970e-04, 2.05809879e+01, 9.96793061e-03, -1.43721905e-02
2.93438703e-01, 1.38891069e-02, 5.99999970e-04, 2.08023033e+01, 1.07931597e-02, -1.56799983e-02
2.91841030e-01, 1.46842748e-02, 5.99999970e-04, 2.03811436e+01, 9.68070049e-03, -1.30617106e-02
2.90976703e-01, 1.39299985e-02, 5.99999970e-04, 2.02961025e+01, 7.10847415e-03, -1.02525530e-02
9.12269875e-02, 4.91252579e-02, 5.99999970e-04, 1.27982359e+01, 5.47432341e-02, -1.35859624e-01
5.08875623e-02, 7.82877058e-02, 5.99999970e-04, 2.64789543e+01, 4.72872257e-02, -1.88814685e-01
5.02921864e-02, 7.82754570e-02, 5.99999970e-04, 2.66360168e+01, 4.53880653e-02, -1.88648492e-01
5.01553640e-02, 7.76248723e-02, 5.99999970e-04, 2.69236889e+01, 4.59182709e-02, -1.86851427e-01
5.06028496e-02, 7.73329884e-02, 5.99999970e-04, 2.68082924e+01, 4.76932302e-02, -1.86557978e-01
4.94502112e-02, 7.73176551e-02, 5.99999970e-04, 2.72796116e+01, 4.43838164e-02, -1.85446322e-01
4.99375239e-02, 7.63876513e-02, 5.99999970e-04, 2.75047665e+01, 4.66203578e-02, -1.82909295e-01
4.93645519e-02, 7.81845227e-02, 5.99999970e-04, 2.70100994e+01, 4.31871489e-02, -1.87727273e-01
2.24574730e-02, 4.00398262e-02, 5.99999970e-04, 1.40353985e+01, -1.59787666e-02, 2.64371745e-02
2.28960495e-02, 4.04405482e-02, 5.99999970e-04, 1.36616201e+01, -1.56390388e-02, 2.03150231e-02
2.26752274e-02, 4.11198996e-02, 5.99999970e-04, 1.34918871e+01, -9.72140767e-03, 2.82320958e-02
2.22735070e-02, 4.07818109e-02, 5.99999970e-04, 1.38376274e+01, -1.04138674e-02, 3.31920423e-02
2.32634880e-02, 4.13435958e-02, 5.99999970e-04, 1.30096254e+01, -1.21001266e-02, 1.60730053e-02
2.34390981e-02, 4.03209850e-02, 5.99999970e-04, 1.35046043e+01, -1.91801060e-02, 9.26499534e-03
2.30551120e-02, 3.92735377e-02, 5.99999970e-04, 1.43495817e+01, -2.24908534e-02, 1.15049873e-02
2.72410631e-01, 5.02433926e-02, 5.99999970e-04, 1.79413033e+01, 1.48440793e-01, 6.42968565e-02
2.71534652e-01, 5.02964072e-02, 5.99999970e-04, 1.76092815e+01, 1.51491910e-01, 6.25407323e-02
2.70620853e-01, 5.01077697e-02, 5.99999970e-04, 1.72804775e+01, 1.54896393e-01, 6.02204502e-02
1.68463364e-01, 5.00701815e-02, 5.99999970e-04, 1.79384975e+01, 2.97743045e-02, 2.61126868e-02
1.67460009e-01, 5.00669107e-02, 5.99999970e-04, 1.76496029e+01, 3.07891034e-02, 2.80512441e-02
1.67484835e-01, 4.90465239e-02, 5.99999970e-04, 1.76093788e+01, 4.33342755e-02, 2.72433534e-02
1.68505639e-01, 4.90543433e-02, 5.99999970e-04, 1.78922825e+01, 4.27041873e-02, 2.52180248e-02
1.66445896e-01, 5.00566252e-02, 5.99999970e-04, 1.73172188e+01, 3.17967683e-02, 2.99698021e-02
1.66464224e-01, 4.90406677e-02, 5.99999970e-04, 1.72826939e+01, 4.39170673e-02, 2.92615332e-02
2.72766083e-01, 4.88863811e-02, 5.99999970e-04, 1.83178082e+01, 1.49137408e-01, 6.10934496e-02
2.73218036e-01, 4.82994393e-02, 5.99999970e-04, 1.85578156e+01, 1.49269074e-01, 5.89856990e-02
1.67428404e-01, 5.10841832e-02, 5.99999970e-04, 1.76790924e+01, 1.75652131e-02, 2.92496514e-02
1.68426722e-01, 5.10858558e-02, 5.99999970e-04, 1.79743233e+01, 1.61704328e-02, 2.73702033e-02
1.66429207e-01, 5.10710515e-02, 5.99999970e-04, 1.73414822e+01, 1.90314204e-02, 3.10890265e-02
1.69465691e-01, 5.00627719e-02, 5.99999970e-04, 1.81825180e+01, 2.88061034e-02, 2.41591334e-02
1.69420704e-01, 5.10841049e-02, 5.99999970e-04, 1.82259140e+01, 1.49018336e-02, 2.54352316e-02
2.72581547e-01, 5.11607043e-02, 5.99999970e-04, 1.78323383e+01, 1.45273790e-01, 6.81550056e-02
2.71633625e-01, 5.11896163e-02, 5.99999970e-04, 1.74481487e+01, 1.48603871e-01, 6.60819039e-02
2.70712018e-01, 5.11444174e-02, 5.99999970e-04, 1.70804195e+01, 1.52020782e-01, 6.38283342e-02
2.69775808e-01, 5.00128418e-02, 5.99999970e-04, 1.69432030e+01, 1.58347979e-01, 5.78963831e-02
2.68812627e-01, 4.89038453e-02, 5.99999970e-04, 1.67363834e+01, 1.63863689e-01, 5.23379929e-02
2.68846154e-01, 4.99409437e-02, 5.99999970e-04, 1.65569115e+01, 1.61677942e-01, 5.59175126e-02
2.69806653e-01, 5.10841832e-02, 5.99999970e-04, 1.67258320e+01, 1.55362323e-01, 6.16182722e-02
2.68885821e-01, 5.10196388e-02, 5.99999970e-04, 1.63630905e+01, 1.58585295e-01, 5.95323145e-02
2.67954111e-01, 5.10133132e-02, 5.99999970e-04, 1.59916096e+01, 1.61595345e-01, 5.76600246e-02
2.67829061e-01, 4.99678291e-02, 5.99999970e-04, 1.61612644e+01, 1.64883390e-01, 5.42268232e-02
2.66812414e-01, 5.00085615e-02, 5.99999970e-04, 1.57548466e+01, 1.67929709e-01, 5.27064502e-02
2.67032027e-01, 5.10414541e-02, 5.99999970e-04, 1.56175814e+01, 1.64338380e-01, 5.60510345e-02
2.67716885e-01, 4.89698425e-02, 5.99999970e-04, 1.63036442e+01, 1.67219937e-01, 5.08295856e-02
2.66565740e-01, 4.90127318e-02, 5.99999970e-04, 1.58687458e+01, 1.70560509e-01, 4.94304448e-02
2.65855789e-01, 5.00742048e-02, 5.99999970e-04, 1.53372879e+01, 1.70220748e-01, 5.17336875e-02
2.65213251e-01, 5.04830368e-02, 5.99999970e-04, 1.50671902e+01, 1.71226859e-01, 5.16429432e-02
2.64543235e-01, 5.01444824e-02, 5.99999970e-04, 1.49065781e+01, 1.73595980e-01, 5.01492471e-02
2.65241683e-01, 4.91585433e-02, 5.99999970e-04, 1.53085127e+01, 1.73898667e-01, 4.83780578e-02
2.63943493e-01, 4.89917248e-02, 5.99999970e-04, 1.48749313e+01, 1.77603915e-01, 4.65470999e-02
2.63669431e-01, 4.99947108e-02, 5.99999970e-04, 1.46122408e+01, 1.76264703e-01, 4.87000681e-02
2.62637377e-01, 4.99763750e-02, 5.99999970e-04, 1.42787619e+01, 1.78652793e-01, 4.76786532e-02
2.62732506e-01, 4.89633270e-02, 5.99999970e-04, 1.44878330e+01, 1.80299416e-01, 4.55846898e-02
2.61611819e-01, 4.99800108e-02, 5.99999970e-04, 1.39396143e+01, 1.80741847e-01, 4.69744802e-02
2.61591107e-01, 4.89784256e-02, 5.99999970e-04, 1.41213083e+01, 1.82619289e-01, 4.50482182e-02
2.60719687e-01, 5.01013994e-02, 5.99999970e-04, 1.36209488e+01, 1.82263732e-01, 4.65836041e-02
2.60297060e-01, 4.90709990e-02, 5.99999970e-04, 1.36726980e+01, 1.84576362e-01, 4.49312516e-02
2.59726077e-01, 5.01097366e-02, 5.99999970e-04, 1.34248104e+01, 1.83710337e-01, 4.62228544e-02
2.58860976e-01, 4.99846749e-02, 5.99999970e-04, 1.31561928e+01, 1.85230225e-01, 4.58351299e-02
2.59089619e-01, 4.89836670e-02, 5.99999970e-04, 1.33720446e+01, 1.86621755e-01, 4.45545278e-02
2.57852495e-01, 4.99791056e-02, 5.99999970e-04, 1.29072361e+01, 1.86463460e-01, 4.57021929e-02
2.57947862e-01, 4.89872284e-02, 5.99999970e-04, 1.30923824e+01, 1.87923312e-01, 4.46419492e-02
2.56820172e-01, 4.99835461e-02, 5.99999970e-04, 1.26691360e+01, 1.87470585e-01, 4.57609780e-02
2.56846189e-01, 4.89849485e-02, 5.99999970e-04, 1.28355665e+01, 1.88929588e-01, 4.49497737e-02
2.55777836e-01, 4.99817841e-02, 5.99999970e-04, 1.24488964e+01, 1.88204661e-01, 4.59540784e-02
2.55749792e-01, 4.89808545e-02, 5.99999970e-04, 1.26012630e+01, 1.89634949e-01, 4.54208851e-02
2.54736364e-01, 4.99811023e-02, 5.99999970e-04, 1.22518568e+01, 1.88671023e-01, 4.62842248e-02
2.54652262e-01, 4.89907414e-02, 5.99999970e-04, 1.23929319e+01, 1.90053612e-01, 4.60487865e-02
2.53692389e-01, 4.99812178e-02, 5.99999970e-04, 1.20763369e+01, 1.88847333e-01, 4.67279628e-02
2.53536105e-01, 4.89970259e-02, 5.99999970e-04, 1.22084932e+01, 1.90171927e-01, 4.68076766e-02
2.52685428e-01, 4.99965437e-02, 5.99999970e-04, 1.19176569e+01, 1.88723058e-01, 4.72464189e-02
2.52369791e-01, 4.90135998e-02, 5.99999970e-04, 1.20415659e+01, 1.89951390e-01, 4.76704165e-02
2.50967652e-01, 5.03396019e-02, 5.99999970e-04, 1.16473255e+01, 1.87555686e-01, 4.80404012e-02
2.49993265e-01, 5.00142053e-02, 5.99999970e-04, 1.16160469e+01, 1.87430501e-01, 4.86701950e-02
2.50973046e-01, 4.91942093e-02, 5.99999970e-04, 1.18465357e+01, 1.89043239e-01, 4.87164482e-02
2.51928359e-01, 5.00168167e-02, 5.99999970e-04, 1.17718096e+01, 1.88249484e-01, 4.77231182e-02
2.49640703e-01, 4.90149669e-02, 5.99999970e-04, 1.17490139e+01, 1.88109502e-01, 5.00885323e-02
2.48994946e-01, 5.00353724e-02, 5.99999970e-04, 1.15550156e+01, 1.86692700e-01, 4.94420454e-02
2.48495013e-01, 4.89864200e-02, 5.99999970e-04, 1.16845722e+01, 1.86948270e-01, 5.12030795e-02
2.48220876e-01, 4.99880984e-02, 5.99999970e-04, 1.15022030e+01, 1.85625881e-01, 5.01974076e-02
2.47241661e-01, 4.99872677e-02, 5.99999970e-04, 1.14584131e+01, 1.84339836e-01, 5.09564728e-02
2.47390479e-01, 4.89850603e-02, 5.99999970e-04, 1.16322060e+01, 1.85524061e-01, 5.22732027e-02
2.46225029e-01, 4.99866828e-02, 5.99999970e-04, 1.14251709e+01, 1.82750776e-01, 5.17024994e-02
2.46303499e-01, 4.89942692e-02, 5.99999970e-04, 1.15960474e+01, 1.83836952e-01, 5.32848760e-02
2.45199576e-01, 5.00050895e-02, 5.99999970e-04, 1.13992176e+01, 1.80906892e-01, 5.23818359e-02
2.45188683e-01, 4.90220524e-02, 5.99999970e-04, 1.15750923e+01, 1.81853265e-01, 5.42269088e-02
2.43959770e-01, 4.91057076e-02, 5.99999970e-04, 1.15251942e+01, 1.79190204e-01, 5.49236946e-02
2.44254276e-01, 5.01222350e-02, 5.99999970e-04, 1.13883724e+01, 1.78939730e-01, 5.28213009e-02
2.42383376e-01, 4.99985628e-02, 5.99999970e-04, 1.14107904e+01, 1.75110430e-01, 5.40385544e-02
2.42766067e-01, 4.90226857e-02, 5.99999970e-04, 1.15918913e+01, 1.76663011e-01, 5.61844632e-02
2.43296415e-01, 5.01265973e-02, 5.99999970e-04, 1.13918161e+01, 1.77116245e-01, 5.33346683e-02
2.41406173e-01, 4.99982163e-02, 5.99999970e-04, 1.14397726e+01, 1.72691807e-01, 5.45881912e-02
2.41660580e-01, 4.90017049e-02, 5.99999970e-04, 1.16208925e+01, 1.74054191e-01, 5.69855049e-02
2.40431726e-01, 4.99915592e-02, 5.99999970e-04, 1.14699717e+01, 1.70079976e-01, 5.49917743e-02
2.40570292e-01, 4.89920639e-02, 5.99999970e-04, 1.16557980e+01, 1.71294078e-01, 5.75919151e-02
2.39498749e-01, 4.89980206e-02, 5.99999970e-04, 1.16935205e+01, 1.68371543e-01, 5.80374487e-02
2.39410892e-01, 4.99899499e-02, 5.99999970e-04, 1.15045996e+01, 1.67279273e-01, 5.52746207e-02
2.38377601e-01, 4.99986075e-02, 5.99999970e-04, 1.15415573e+01, 1.64302140e-01, 5.54212630e-02
2.38422900e-01, 4.90118489e-02, 5.99999970e-04, 1.17332506e+01, 1.65275633e-01, 5.83077930e-02
2.37316594e-01, 4.90358546e-02, 5.99999970e-04, 1.17738323e+01, 1.61953211e-01, 5.83719537e-02
2.37344965e-01, 5.00164181e-02, 5.99999970e-04, 1.15754118e+01, 1.61180317e-01, 5.53837940e-02
2.36425966e-01, 5.01158908e-02, 5.99999970e-04, 1.16155167e+01, 1.58097357e-01, 5.50401919e-02
2.36064836e-01, 4.91094030e-02, 5.99999970e-04, 1.17791271e+01, 1.57815769e-01, 5.78177944e-02
2.35360473e-01, 5.01190834e-02, 5.99999970e-04, 1.16478939e+01, 1.55173421e-01, 5.48347160e-02
2.34307364e-01, 5.00022806e-02, 5.99999970e-04, 1.16994171e+01, 1.52020082e-01, 5.47470376e-02
2.34823167e-01, 4.90361154e-02, 5.99999970e-04, 1.18885889e+01, 1.53948039e-01, 5.80854341e-02
2.33307928e-01, 5.00084162e-02, 5.99999970e-04, 1.17454786e+01, 1.48672298e-01, 5.43354973e-02
2.33741075e-01, 4.90004532e-02, 5.99999970e-04, 1.19345474e+01, 1.50391608e-01, 5.78088574e-02
2.32466370e-01, 4.99989651e-02, 5.99999970e-04, 1.17808266e+01, 1.45397663e-01, 5.37444726e-02
2.32650548e-01, 4.89894487e-02, 5.99999970e-04, 1.19742813e+01, 1.46896705e-01, 5.72663508e-02
2.31603116e-01, 4.90002073e-02, 5.99999970e-04, 1.20065012e+01, 1.43356755e-01, 5.65054864e-02
2.31485307e-01, 5.00032343e-02, 5.99999970e-04, 1.18138409e+01, 1.42024562e-01, 5.29887527e-02
2.30461061e-01, 5.00148684e-02, 5.99999970e-04, 1.18428688e+01, 1.38517827e-01, 5.20738401e-02
2.30581090e-01, 4.90227640e-02, 5.99999970e-04, 1.20316067e+01, 1.39750451e-01, 5.55630215e-02
2.29496434e-01, 4.90267612e-02, 5.99999970e-04, 1.20534134e+01, 1.35961533e-01, 5.43944538e-02
2.29423404e-01, 5.00025377e-02, 5.99999970e-04, 1.18683233e+01, 1.34909511e-01, 5.09866402e-02
2.28203446e-01, 4.90970351e-02, 5.99999970e-04, 1.20267792e+01, 1.31373703e-01, 5.23644574e-02
2.28436783e-01, 5.00549041e-02, 5.99999970e-04, 1.18922577e+01, 1.31442025e-01, 4.95921746e-02
2.26584628e-01, 5.00077233e-02, 5.99999970e-04, 1.19153662e+01, 1.25291049e-01, 4.74707633e-02
2.27013573e-01, 4.90281358e-02, 5.99999970e-04, 1.20897303e+01, 1.27441928e-01, 5.13385758e-02
2.27490261e-01, 5.01283333e-02, 5.99999970e-04, 1.19004402e+01, 1.28389537e-01, 4.84406501e-02
2.25928038e-01, 4.90075648e-02, 5.99999970e-04, 1.20997219e+01, 1.23778440e-01, 4.98603135e-02
2.25645244e-01, 4.99954484e-02, 5.99999970e-04, 1.19345064e+01, 1.21891156e-01, 4.61128578e-02
2.24649653e-01, 4.99899089e-02, 5.99999970e-04, 1.19436731e+01, 1.18441299e-01, 4.45479751e-02
2.24838838e-01, 4.90008406e-02, 5.99999970e-04, 1.21028214e+01, 1.20167866e-01, 4.81887273e-02
2.23628595e-01, 4.99914363e-02, 5.99999970e-04, 1.19485617e+01, 1.14970118e-01, 4.28429060e-02
2.23772258e-01, 4.90067676e-02, 5.99999970e-04, 1.21000443e+01, 1.16597146e-01, 4.63937335e-02
2.22596988e-01, 4.99937683e-02, 5.99999970e-04, 1.19502077e+01, 1.11515954e-01, 4.10339572e-02
2.22712696e-01, 4.90062200e-02, 5.99999970e-04, 1.20939341e+01, 1.13079041e-01, 4.44987714e-02
2.21551418e-01, 4.99952398e-02, 5.99999970e-04, 1.19499912e+01, 1.08104929e-01, 3.91423330e-02
2.21645832e-01, 4.90027182e-02, 5.99999970e-04, 1.20852165e+01, 1.09613962e-01, 4.25158963e-02
2.20511556e-01, 4.99961376e-02, 5.99999970e-04, 1.19482002e+01, 1.04761139e-01, 3.71802635e-02
2.20584735e-01, 4.90058511e-02, 5.99999970e-04, 1.20740767e+01, 1.06209993e-01, 4.04506251e-02
2.19519332e-01, 4.90102768e-02, 5.99999970e-04, 1.20614357e+01, 1.02866106e-01, 3.82993557e-02
2.19480425e-01, 5.00042662e-02, 5.99999970e-04, 1.19457312e+01, 1.01503402e-01, 3.51601020e-02
2.18474537e-01, 5.00142165e-02, 5.99999970e-04, 1.19417524e+01, 9.83236358e-02, 3.30540314e-02
2.18437180e-01, 4.90334742e-02, 5.99999970e-04, 1.20478668e+01, 9.95099247e-02, 3.59965786e-02
2.17522591e-01, 5.01043722e-02, 5.99999970e-04, 1.19411421e+01, 9.53412652e-02, 3.08619831e-02
2.17224613e-01, 4.91208099e-02, 5.99999970e-04, 1.20124397e+01, 9.55454856e-02, 3.29172015e-02
2.16539100e-01, 5.01354150e-02, 5.99999970e-04, 1.19419317e+01, 9.27529931e-02, 2.90851425e-02
2.15625182e-01, 5.00021465e-02, 5.99999970e-04, 1.19492207e+01, 9.01902169e-02, 2.74574980e-02
2.16013297e-01, 4.90322076e-02, 5.99999970e-04, 1.20313053e+01, 9.23758671e-02, 3.08790077e-02
2.14666054e-01, 4.99980859e-02, 5.99999970e-04, 1.19628925e+01, 8.74310583e-02, 2.54785307e-02
2.14925513e-01, 4.90077920e-02, 5.99999970e-04, 1.20321102e+01, 8.94252583e-02, 2.86578182e-02
2.13678092e-01, 4.99952994e-02, 5.99999970e-04, 1.19770308e+01, 8.47126842e-02, 2.34238226e-02
2.13857189e-01, 4.89965156e-02, 5.99999970e-04, 1.20362196e+01, 8.65899399e-02, 2.64117289e-02
2.12662265e-01, 4.99921590e-02, 5.99999970e-04, 1.19967651e+01, 8.20508152e-02, 2.13453900e-02
2.12814763e-01, 4.90020812e-02, 5.99999970e-04, 1.20455837e+01, 8.38557407e-02, 2.41751280e-02
2.11638093e-01, 4.99924943e-02, 5.99999970e-04, 1.20230694e+01, 7.94468373e-02, 1.92590300e-02
